open_time,开盘价,最高价,最低价,收盘价,成交量,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,ATR,ATR_Long,ADX,OBV,MA3,Volume_MA20,Volume_Ratio,MA_Fast_Signal,MACD_Zero_Cross,BB_Breakout_Strength,Fib_Key_Zone,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ext_1.272,Fib_Trend,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level
2025-07-21 22:00:00,117171.8,117285.5,117061.0,117279.9,788.62,117175.54,117274.32,-117.166275,-181.5375,64.37123,54.042652,45.043915,117527.73,117029.63,116531.55,119150.04,117568.98,115987.92,316.84012,346.91022,17.093893,11094.153,117261.664,1429.4261,0.55170393,快速金叉,,,反转区,117306.18,117031.0,116755.82,118831.305,uptrend,fib_618_bounce_缩量,117031.0,117306.18
2025-07-21 22:15:00,117279.8,117373.6,117155.8,117365.9,598.111,117267.34,117249.43,-81.1105,-148.06183,66.95134,57.66599,46.31253,117614.54,117056.5,116498.46,118980.27,117521.37,116062.46,304.4601,340.76212,16.18574,11692.264,117272.5,1370.8099,0.43631944,快速金叉,,,,117168.055,116919.25,116670.445,118547.016,uptrend,fib_golden_zone_缩量,117168.055,118547.016
2025-07-21 22:30:00,117365.9,117596.6,117365.8,117575.1,943.838,117345.2,117251.82,-29.65389,-108.59252,78.93863,65.40634,49.301758,117757.02,117121.09,116485.164,118808.68,117482.6,116156.53,295.2526,335.52582,18.104795,12636.102,117406.97,1306.8837,0.72220504,快速金叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,neutral,117151.734,118513.43
2025-07-21 22:45:00,117575.1,117582.6,117307.6,117307.6,666.747,117340.04,117248.61,-24.4378,-80.54095,56.103146,51.38939,45.872574,117729.03,117169.664,116610.305,118622.46,117437.02,116251.586,292.721,332.64365,18.68234,11969.355,117416.2,1270.1571,0.5249327,快速金叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-21 23:00:00,117307.7,117333.6,117127.1,117237.1,533.122,117353.12,117221.08,-28.481857,-63.187916,34.70606,48.21248,45.006298,117707.99,117199.305,116690.625,118483.29,117398.18,116313.06,281.9434,326.6368,16.450327,11436.233,117373.266,1252.9252,0.42550185,快速金叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-21 23:15:00,117237.0,117315.9,117062.6,117314.0,800.026,117359.94,117192.79,-21.63575,-49.337193,27.701445,51.98952,46.17056,117718.07,117223.05,116728.03,118350.984,117365.17,116379.37,278.36298,323.1446,15.398255,12236.259,117286.234,1215.5063,0.65818334,快速死叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-21 23:30:00,117314.0,117471.0,117259.4,117280.5,644.943,117342.86,117160.77,-20.283527,-39.652637,19.36911,50.131283,45.72774,117724.88,117237.3,116749.72,118283.23,117342.625,116402.016,270.0176,317.83295,14.7173815,11591.316,117277.2,1175.6809,0.5485698,快速死叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-21 23:45:00,117280.6,117427.8,117239.8,117330.2,316.306,117293.88,117155.88,-13.055174,-30.786818,17.731644,53.03666,46.52665,117673.7,117274.01,116874.32,118224.016,117324.03,116424.04,259.76538,311.65042,13.79893,11907.622,117308.234,1049.2397,0.30146208,快速金叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-22 00:00:00,117330.2,117361.6,117209.9,117287.9,452.441,117289.94,117164.055,-12.666901,-24.746845,12.079945,50.136265,45.922535,117571.555,117305.76,117039.96,118170.74,117306.19,116441.63,246.25722,304.03372,12.467515,11455.181,117299.53,978.24615,0.4625022,快速金叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-22 00:15:00,117287.9,117474.7,117287.9,117474.7,560.985,117337.46,117168.03,9.747557,-13.248712,22.996267,61.09715,48.993454,117603.734,117329.836,117055.93,118140.92,117297.79,116454.66,238.82507,298.45117,13.061556,12016.166,117364.266,956.26294,0.58664304,快速金叉,零轴上穿,,强势区,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-22 00:30:00,117474.6,117475.1,116968.2,117026.4,1637.421,117279.94,117167.21,-27.31484,-17.93742,-9.377419,37.820297,42.860245,117659.46,117304.25,116949.04,118067.77,117269.055,116470.336,272.33444,308.3773,13.956983,10378.745,117263.0,845.93024,1.9356455,快速死叉,零轴下穿,,,116660.36,116906.05,117151.734,118513.43,neutral,neutral,,
2025-07-22 00:45:00,117026.5,117279.4,117026.5,117073.1,566.401,117238.46,117180.22,-47.005867,-27.626904,-19.378965,40.571926,43.63207,117680.05,117296.03,116912.016,118047.53,117253.99,116460.445,269.91763,305.7403,14.740481,10945.146,117191.4,778.496,0.7275581,快速死叉,,,,116660.36,116906.05,117151.734,118513.43,neutral,neutral,,
2025-07-22 01:00:00,117073.2,117091.3,116800.1,116810.2,1408.276,117134.46,117184.29,-90.35797,-48.53726,-41.82071,31.435406,40.40589,117785.6,117256.89,116728.18,118054.57,117235.164,116415.76,272.5779,305.04788,17.700401,9536.87,116969.9,766.11646,1.8382009,快速死叉,,,,116660.36,116906.05,117151.734,118513.43,neutral,neutral,,
2025-07-22 01:15:00,116810.3,117199.9,115865.0,117199.8,8651.643,117116.84,117199.45,-72.846085,-56.6402,-16.205883,50.649563,46.55494,117765.445,117243.05,116720.66,117980.73,117214.65,116448.56,405.3682,354.08847,24.281067,18188.514,117027.7,1142.8771,7.5700555,快速死叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_带量,117151.734,118513.43
2025-07-22 01:30:00,117199.8,117818.2,117075.2,117615.7,4781.213,117145.04,117227.38,-10.312175,-41.197525,30.885351,63.4173,52.09535,117785.13,117246.43,116707.734,117917.96,117204.91,116491.84,447.57217,372.60806,24.04527,22969.727,117208.57,1324.8318,3.6089208,快速金叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,neutral,117151.734,118513.43
2025-07-22 01:45:00,117615.7,117947.1,117571.3,117700.0,2279.069,117279.76,117255.51,43.306446,-13.029535,56.33598,65.52639,53.129448,117915.61,117279.13,116642.66,117853.39,117196.48,116539.555,438.60065,372.76007,22.877354,25248.795,117505.164,1390.7682,1.6387124,快速金叉,零轴上穿,,,117151.734,116906.05,116660.36,118513.43,uptrend,neutral,117151.734,118513.43
2025-07-22 02:00:00,117700.1,117777.9,117380.5,117463.0,1557.136,117357.74,117282.805,51.887672,8.609534,43.278137,55.10596,49.946705,117947.56,117297.96,116648.35,117857.19,117197.48,116537.766,433.45056,373.93338,22.880142,23691.658,117592.9,1434.6558,1.0853726,快速金叉,,,强势区,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone,117151.734,118513.43
2025-07-22 02:15:00,117463.1,117679.7,117364.1,117507.4,789.091,117497.18,117311.4,61.83864,26.35257,35.48607,56.61396,50.52966,117982.34,117314.08,116645.805,117885.58,117210.516,116535.445,418.71924,371.1556,22.97272,24480.75,117556.8,1450.508,0.54401004,快速金叉,,,强势区,117151.734,116906.05,116660.36,118513.43,uptrend,neutral,117151.734,118513.43
2025-07-22 02:30:00,117507.4,117639.0,117233.5,117239.1,1010.294,117505.04,117313.94,35.936947,29.547361,6.389585,45.774246,47.052593,117980.87,117310.625,116640.38,117874.62,117205.445,116536.27,417.06683,372.79105,23.802635,23470.455,117403.164,1474.1045,0.6853612,快速死叉,,,,117151.734,116906.05,116660.36,118513.43,uptrend,fib_golden_zone_缩量,117151.734,118513.43
2025-07-22 02:45:00,117239.1,117284.9,116914.4,116980.0,1595.608,117377.9,117297.11,-13.232931,15.287264,-28.520195,37.652008,43.98362,117995.016,117281.445,116567.87,117876.93,117203.33,116529.73,411.24597,372.68198,26.10974,21874.848,117242.164,1529.0646,1.043519,快速死叉,零轴下穿,,,116660.36,116906.05,117151.734,118513.43,neutral,neutral,,
2025-07-22 03:00:00,116980.0,117208.4,116911.3,116977.4,949.459,117233.38,117287.86,-47.445118,-5.62353,-41.821587,37.57395,43.953415,118004.195,117255.57,116506.94,117862.2,117209.24,116556.28,396.97772,369.08282,28.142826,20925.389,117065.5,1537.1064,0.6176924,快速死叉,,,,116660.36,116906.05,117151.734,118513.43,neutral,neutral,,
2025-07-22 03:15:00,116977.4,117116.8,116643.0,117090.1,2089.968,117158.8,117278.82,-56.962482,-22.736515,-34.22597,43.497368,45.65216,117958.65,117223.516,116488.38,117831.07,117221.42,116611.77,406.5805,374.06937,31.106922,23015.357,117015.836,1611.6993,1.296748,快速死叉,,,,116660.36,116906.05,117151.734,118513.43,neutral,neutral,,
2025-07-22 03:30:00,117090.0,117250.3,116745.5,116873.0,1835.067,117031.92,117255.34,-87.645035,-44.37269,-43.27235,35.85194,43.015068,117979.016,117210.734,116442.45,117831.94,117221.14,116610.336,418.85794,380.29462,32.076466,21180.29,116980.164,1656.2607,1.1079577,快速死叉,,,,116776.07,117057.5,117338.93,118898.72,neutral,neutral,,
2025-07-22 03:45:00,116873.0,117181.6,116797.1,117177.0,947.074,117019.5,117236.39,-71.391495,-53.378956,-18.012535,50.16247,47.475994,117980.24,117219.39,116458.54,117829.734,117226.07,116622.41,414.5632,380.49487,32.92482,22127.363,117046.7,1670.2771,0.56701607,快速金叉,,,,116892.54,117209.95,117527.36,119286.555,neutral,neutral,,
2025-07-22 04:00:00,117176.9,117240.0,117030.5,117082.5,568.341,117040.0,117225.67,-69.4632,-58.74037,-10.722829,46.407833,46.293144,117938.37,117242.086,116545.805,117830.24,117225.17,116620.09,388.9303,372.35226,32.858143,21559.023,117044.164,1672.0381,0.3399091,快速金叉,,,,116892.54,117209.95,117527.36,119286.555,neutral,neutral,,
2025-07-22 04:15:00,117082.5,117130.1,116804.1,116941.6,942.978,117032.84,117211.6,-82.97595,-66.8189,-16.157053,41.061558,44.555252,117952.14,117220.57,116488.99,117825.47,117226.9,116628.33,381.06403,370.14502,34.246193,20616.045,117067.03,1679.1857,0.5615686,快速金叉,,,,116892.54,117209.95,117527.36,119286.555,neutral,neutral,,
2025-07-22 04:30:00,116941.6,117325.0,116800.0,116820.1,1151.499,116978.84,117188.08,-104.64913,-79.42898,-25.220156,36.796913,43.090572,117865.414,117154.266,116443.12,117835.195,117224.01,116612.82,399.05603,377.51907,32.867302,19464.547,116948.07,1704.5135,0.67555875,快速死叉,,,关键支撑区,116892.54,117209.95,117527.36,115133.34,downtrend,neutral,115133.34,116892.54
2025-07-22 04:45:00,116820.2,116900.0,116487.0,116500.0,2100.652,116904.24,117150.914,-154.7223,-104.52675,-50.19555,27.892715,39.49867,117769.77,117054.266,116338.76,117905.96,117201.15,116496.33,400.799,379.20862,33.6685,17363.895,116753.9,1793.7308,1.1711078,快速死叉,,,,116892.54,117209.95,117527.36,115133.34,downtrend,neutral,115133.34,116892.54
2025-07-22 05:00:00,116500.1,117206.0,116484.2,117168.9,2418.657,116902.62,117143.234,-107.715385,-105.58963,-2.1257572,54.647713,48.85327,117673.24,117029.76,116386.28,117897.484,117195.664,116493.84,440.92413,395.5225,31.071459,19782.55,116829.664,1892.0416,1.2783319,快速死叉,,,,116892.54,117209.95,117527.36,119286.555,neutral,neutral,,
2025-07-22 05:15:00,117168.9,117318.0,117069.8,117123.0,1146.756,116910.72,117135.38,-77.85174,-96.343666,18.491928,53.07125,48.31502,117520.48,116997.73,116474.97,117896.66,117194.04,116491.42,416.83362,388.50714,27.762915,18635.795,116930.63,1921.3302,0.5968553,快速金叉,,,,117275.21,117519.55,117763.89,115920.97,downtrend,neutral,115920.97,117275.21
2025-07-22 05:30:00,117122.9,117297.0,117011.9,117050.0,842.102,116932.4,117115.16,-63.786346,-85.49123,21.704878,50.374863,47.442142,117469.54,116981.97,116494.39,117891.0,117186.375,116481.75,400.3669,383.583,25.363728,17793.693,117113.97,1881.5642,0.44755423,快速金叉,,,,117275.21,117519.55,117763.89,115920.97,downtrend,neutral,115920.97,117275.21
2025-07-22 05:45:00,117050.0,117294.8,116886.1,117289.3,1041.052,117026.24,117127.68,-24.51777,-65.16674,40.648968,58.44861,50.519077,117546.5,117007.74,116468.984,117884.67,117183.82,116482.98,401.40854,384.77905,24.333931,18834.744,117154.1,1905.2968,0.5463989,快速金叉,,,关键支撑区,117275.21,117519.55,117763.89,115920.97,downtrend,fib_382_reject_缩量,117275.21,117519.55
2025-07-22 06:00:00,117289.5,117548.6,117222.6,117516.2,1531.884,117229.48,117148.77,29.921011,-33.470825,63.391834,64.78621,53.244267,117709.96,117052.64,116395.33,117875.26,117181.86,116488.46,391.98248,381.98004,21.749828,20366.629,117285.164,1911.4772,0.8014137,快速金叉,零轴上穿,,,117275.21,117519.55,117763.89,119118.13,neutral,neutral,,
2025-07-22 06:15:00,117516.2,117697.6,117387.2,117680.4,1223.09,117331.78,117190.21,86.31008,6.4561443,79.853935,68.803474,55.12236,117909.9,117101.836,116293.766,117926.56,117194.29,116462.01,381.78467,378.57147,20.770094,21589.719,117495.3,1540.0496,0.79418874,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 06:30:00,117680.3,117727.0,117503.8,117508.4,1039.467,117408.86,117204.91,103.41569,38.775993,64.639694,60.38473,52.79009,117992.125,117154.78,116317.44,117951.1,117203.33,116455.555,361.96158,371.17282,20.16498,20550.252,117568.336,1352.9622,0.76828974,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 06:45:00,117508.5,117799.9,117445.0,117799.7,999.022,117558.8,117213.67,146.97069,74.84089,72.1298,68.09765,56.09363,118173.05,117206.67,116240.3,118019.96,117219.52,116419.08,361.0789,370.39792,20.28987,21549.273,117662.836,1288.9598,0.7750606,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 07:00:00,117799.7,118250.0,117720.8,118244.2,3099.738,117749.78,117239.586,225.83128,125.17102,100.66026,76.30904,60.519974,118532.36,117303.484,116074.6,118193.67,117251.64,116309.61,382.09402,377.95993,23.40728,24649.012,117850.766,1366.09,2.2690585,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 07:15:00,118244.2,118554.9,118177.6,118530.0,3382.274,117952.54,117290.4,308.85516,186.39908,122.4561,80.142975,63.035786,118924.73,117435.85,115946.98,118419.19,117291.63,116164.086,381.49478,377.9285,27.443687,28031.285,118191.3,1495.7491,2.2612576,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 07:30:00,118529.9,118548.9,118070.6,118149.9,2385.787,118046.44,117320.99,314.9512,229.24979,85.70143,64.05806,57.8848,119032.14,117546.664,116061.195,118522.18,117320.37,116118.56,393.59543,382.7081,29.589731,25645.498,118308.03,1564.5238,1.5249286,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 07:45:00,118149.9,118184.4,117779.4,117959.5,1760.16,118136.66,117355.3,289.5572,249.35226,40.204945,57.33331,55.49946,118907.98,117668.29,116428.61,118575.85,117336.53,116097.21,395.021,383.76962,28.190023,23885.34,118213.13,1572.7513,1.1191597,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 08:00:00,117959.5,117959.5,117501.6,117657.5,2529.015,118108.22,117387.555,229.79044,242.83165,-13.041212,48.007286,51.93514,118880.88,117709.01,116537.13,118596.26,117357.57,116118.875,402.8809,387.29965,24.809864,21356.324,117922.3,1651.7291,1.5311317,快速死叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 08:15:00,117657.5,117955.0,117441.5,117684.6,1871.293,117996.3,117421.234,185.99274,223.88535,-37.89261,48.877865,52.22424,118827.75,117755.805,116683.87,118617.97,117377.95,116137.93,416.70825,393.30917,22.336704,23227.617,117767.2,1640.7954,1.1404792,快速死叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 08:30:00,117684.5,118183.6,117659.1,118068.5,1417.256,117904.0,117467.82,196.06352,214.6114,-18.547888,59.958626,56.147537,118764.43,117840.68,116916.94,118669.84,117419.89,116169.945,430.18222,399.55637,20.82828,24644.873,117803.53,1619.9049,0.87490076,快速死叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 08:45:00,118068.4,118330.6,117991.8,118257.9,1202.718,117925.6,117533.77,220.6376,216.62013,4.0174646,64.40002,57.936893,118773.97,117921.4,117068.836,118763.664,117455.164,116146.66,418.75946,396.6632,20.592726,25847.592,118003.664,1632.687,0.73664945,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 09:00:00,118257.9,118258.0,117983.0,118000.0,1101.45,117933.7,117572.96,202.41402,211.88477,-9.470752,54.752186,54.7432,118748.5,117961.72,117174.93,118800.96,117467.98,116134.984,400.78952,390.86972,20.288923,24746.14,118108.8,1659.3425,0.663787,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 09:15:00,118000.0,118222.0,117837.7,118166.6,1151.404,118035.52,117624.586,204.48265,209.41739,-4.9347453,59.342617,56.374344,118766.75,118002.234,117237.72,118854.88,117483.52,116112.17,398.72833,390.5569,18.393795,25897.545,118141.5,1669.7638,0.689561,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 09:30:00,118166.7,118546.0,118166.6,118495.6,1623.063,118197.72,117698.586,239.61853,219.48444,20.134094,67.04529,59.40796,118815.85,118084.5,117353.15,118974.234,117517.945,116061.66,396.3123,390.0256,19.33778,27520.607,118220.734,1693.342,0.95849687,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 09:45:00,118495.6,118638.0,118352.6,118356.3,1779.732,118255.28,117771.734,242.17232,227.04706,15.125251,61.307827,57.62646,118848.375,118130.88,117413.4,119058.1,117546.24,116034.39,382.44824,385.04343,20.779112,25740.877,118339.5,1677.296,1.0610721,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 10:00:00,118356.3,118493.8,118251.5,118405.6,1004.472,118284.82,117862.484,244.05074,232.71495,11.335784,62.628323,58.093452,118886.98,118144.336,117401.69,119144.36,117585.125,116025.89,364.92972,378.24612,20.779802,26745.348,118419.164,1606.5868,0.62522113,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 10:15:00,118405.7,118510.0,118325.9,118504.9,992.548,118385.8,117926.1,251.2632,238.8977,12.365492,65.40293,59.04796,118877.164,118142.24,117407.32,119226.23,117635.95,116045.68,342.32602,369.00107,20.918184,27737.896,118422.266,1598.8763,0.62077844,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 10:30:00,118505.0,118724.9,118504.9,118690.2,2280.271,118490.52,118000.73,272.0774,249.9576,22.119799,70.21689,60.797512,119028.516,118187.266,117346.016,119327.03,117693.05,116059.07,327.03525,361.90576,22.740183,30018.168,118533.57,1670.7848,1.3647903,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 10:45:00,118690.3,118945.8,118667.7,118945.6,2846.766,118580.52,118090.99,310.0691,269.99478,40.074333,75.662346,63.080193,119257.52,118269.445,117281.36,119468.055,117754.9,116041.74,320.91833,357.91504,25.704206,32864.934,118713.57,1761.0706,1.6164975,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 11:00:00,118945.6,119097.4,118766.0,118902.0,2810.451,118689.66,118167.79,324.15527,288.04828,36.107006,73.00393,62.428608,119328.914,118373.15,117417.38,119563.89,117822.53,116081.18,322.22855,356.6524,29.084707,30054.482,118845.93,1824.9989,1.5399741,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 11:15:00,118902.0,119050.0,118902.0,119049.4,1124.779,118818.42,118240.8,343.6151,306.57056,37.044567,76.2897,63.75752,119386.33,118486.88,117587.445,119692.82,117884.945,116077.07,300.44998,346.71658,32.042645,31179.262,118965.664,1820.0833,0.61798215,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 11:30:00,119049.4,119068.2,118861.4,119051.7,1641.052,118927.78,118306.1,349.38858,320.84323,28.545351,76.342125,63.77851,119489.42,118568.82,117648.21,119797.57,117950.586,116103.61,288.74374,340.0539,33.876606,32820.312,119001.03,1850.1626,0.8869772,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 11:45:00,119051.6,119199.9,119040.8,119142.2,1522.515,119018.18,118383.9,355.81833,332.5016,23.316734,78.52192,64.624985,119616.64,118642.51,117668.375,119886.67,118023.94,116161.21,272.53827,331.43704,36.332146,34342.83,119081.1,1876.3372,0.8114293,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 12:00:00,119142.2,119331.1,119071.0,119250.9,2254.884,119079.24,118453.01,364.68304,343.22876,21.454302,80.977905,65.637726,119665.33,118746.75,117828.17,119958.49,118104.97,116251.44,270.9835,328.04004,39.218407,36597.71,119148.266,1834.0945,1.2294263,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 12:15:00,119251.0,119256.2,119160.9,119215.1,942.115,119141.86,118499.234,358.13434,348.19727,9.937056,77.56972,64.99427,119680.836,118834.125,117987.414,119941.72,118195.47,116449.23,249.02306,316.95718,41.743885,35655.598,119202.734,1712.0865,0.550273,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 12:30:00,119215.2,119400.4,119019.2,119358.7,2048.705,119203.72,118538.7,361.99493,352.7965,9.198448,81.260605,66.382286,119787.39,118906.05,118024.71,120024.38,118268.46,116512.55,265.54517,320.01636,44.735645,37704.3,119274.9,1695.2324,1.2085098,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 12:45:00,119358.6,119422.6,119227.4,119280.6,1556.817,119249.5,118592.54,347.07935,350.89078,-3.8114305,73.57834,64.912445,119780.03,118983.08,118186.12,120065.39,118340.38,116615.375,256.752,314.07272,47.466736,36147.484,119284.8,1685.0653,0.9238912,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 13:00:00,119280.6,119475.2,119194.6,119340.0,2869.594,119289.06,118658.28,335.52805,345.76987,-10.241823,75.62322,65.5221,119743.39,119060.945,118378.49,120081.46,118416.72,116751.98,259.73303,312.4788,50.135204,39017.08,119326.43,1702.0942,1.6859195,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 13:15:00,119339.9,119339.9,119076.8,119190.8,1690.803,119277.04,118731.3,302.19052,331.2434,-29.052902,61.64283,62.651115,119632.24,119118.1,118603.96,120085.97,118480.1,116874.234,260.16638,310.13217,49.39148,37326.277,119270.47,1693.0697,0.99866116,快速死叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 13:30:00,119190.8,119582.3,118799.4,119455.8,5911.434,119325.18,118815.64,302.91608,321.80096,-18.88489,72.26682,65.47257,119620.89,119181.9,118742.91,120142.84,118544.75,116946.66,325.5081,332.64493,43.659306,43237.71,119328.87,1917.7787,3.0824382,快速金叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 13:45:00,119455.7,119455.8,117996.1,118135.1,9528.016,119080.46,118818.81,141.86742,261.82312,-119.9557,27.683704,46.92314,120003.87,119114.36,118224.84,120112.8,118559.91,117007.02,467.28207,386.3142,44.006985,33709.695,118927.234,2334.0435,4.082193,快速死叉,,带量突破下轨,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
2025-07-22 14:00:00,118135.1,118249.8,117522.0,118195.0,7716.096,118863.34,118815.81,33.47993,185.70872,-152.22879,29.969759,47.629734,120174.37,119055.445,117936.516,120056.336,118582.8,117109.26,499.84683,402.57544,45.955544,41425.79,118595.3,2664.776,2.895589,快速死叉,,,,117306.95,117561.1,117815.25,119223.836,neutral,neutral,,
