open_time,开盘价,最高价,最低价,收盘价,成交量,MA20,MA50,MA89,BB_Upper,BB_Lower,BB_Long_Upper,BB_Long_Lower,MACD_Hist,RSI,ATR,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MACD_Long
2025-07-18 19:00:00,117297.9,117866.0,117109.4,117361.6,6226.73,117522.6,119047.03,118903.914,121052.33,116014.12,121275.36,116525.57,-113.1463,24.702574,796.6256,118338.75,118817.5,119296.25,115685.34,118338.75,0.14115646,-461.24527
2025-07-18 20:00:00,117361.7,117532.3,116788.9,117370.1,12361.867,117430.62,118961.01,118882.32,120587.25,116069.42,121298.4,116418.5,-75.84755,25.058006,791.30304,118338.75,118817.5,119296.25,115685.34,118338.75,0.14325151,-493.94296
2025-07-18 21:00:00,117370.0,117860.5,117330.0,117648.3,3642.899,117451.58,118861.6,118864.414,120359.59,116053.04,121310.84,116344.52,-20.003098,36.503014,765.2228,118338.75,118817.5,119296.25,115685.34,118338.75,0.21182096,-491.73923
2025-07-18 22:00:00,117648.3,117957.7,117379.6,117663.0,3831.355,117468.18,118733.836,118840.18,120295.6,115977.84,121270.86,116295.58,17.524042,37.09523,746.5105,118338.75,118817.5,119296.25,115685.34,118338.75,0.21544415,-483.23618
2025-07-18 23:00:00,117662.9,118000.0,117433.6,117896.4,3397.008,117587.88,118630.086,118819.48,120146.71,115985.5,121260.85,116251.26,59.079945,46.36205,728.49945,118338.75,118817.5,119296.25,115685.34,118338.75,0.2729715,-452.44846
2025-07-19 00:00:00,117896.5,118013.7,117682.6,117713.0,2276.545,117658.16,118511.05,118792.03,119829.19,116084.87,121276.56,116199.07,64.68492,40.845844,688.7595,118338.75,118817.5,119296.25,115685.34,118338.75,0.22776791,-437.80112
2025-07-19 01:00:00,117713.1,118094.6,117588.0,118010.0,2386.432,117786.14,118397.82,118773.65,119482.8,116264.766,121280.94,116171.46,89.90907,51.70271,670.5435,118338.75,118817.5,119296.25,115685.34,118338.75,0.30097112,-397.64377
2025-07-19 02:00:00,118010.0,118275.0,117886.4,118176.7,2804.639,117891.82,118282.984,118750.53,118868.266,116700.46,121275.96,116149.06,110.42422,56.884483,642.3492,118338.75,118817.5,119296.25,115685.34,118338.75,0.34205857,-348.35193
2025-07-19 03:00:00,118176.7,118340.7,118088.0,118295.2,2377.129,118018.26,118190.445,118734.62,118620.766,116880.586,121273.74,116158.49,121.735954,60.40738,603.3843,118159.055,118582.3,119005.54,,,,-296.31012
2025-07-19 04:00:00,118295.3,118337.5,118063.4,118104.3,1908.472,118059.84,118130.81,118702.8,118614.625,116883.945,121276.195,116148.125,102.38091,52.36569,570.4559,117832.1,118154.35,118476.59,,,,-267.38837
2025-07-19 05:00:00,118104.3,118264.0,118013.2,118174.0,1418.021,118152.04,118108.75,118683.5,118692.98,116854.734,121274.8,116152.85,90.583534,54.921898,538.49023,117832.1,118154.35,118476.59,,,,-236.12161
2025-07-19 06:00:00,118173.9,118244.1,118034.8,118136.9,1240.916,118177.42,118073.125,118674.78,118752.125,116880.36,121276.74,116137.74,74.638466,53.150677,505.57123,117832.1,118154.35,118476.59,,,,-211.89357
2025-07-19 07:00:00,118136.9,118300.0,118117.5,118135.0,1132.043,118169.08,118020.5,118666.65,118799.12,116912.66,121277.89,116120.0,60.79671,53.04846,473.2641,117832.1,118154.35,118476.59,,,,-190.6483
2025-07-19 08:00:00,118134.9,118239.4,117904.0,118057.2,2259.752,118121.48,117967.25,118652.29,118751.945,117068.3,121280.98,116101.625,43.157505,48.584797,459.4777,117832.1,118154.35,118476.59,,,,-178.03679
2025-07-19 09:00:00,118057.2,118300.0,118033.9,118205.1,1402.679,118141.64,117908.99,118653.9,118715.42,117225.32,121281.66,116097.4,43.081512,56.67081,440.13992,117801.77,118114.65,118427.52,,,,-154.32877
2025-07-19 10:00:00,118205.1,118449.9,118142.2,118410.5,1648.139,118188.94,117892.02,118655.836,118687.78,117401.586,121281.6,116101.33,55.310154,65.46961,426.89594,118309.86,118019.45,117729.04,118309.86,119919.42,0.6588924,-117.6102
2025-07-19 11:00:00,118410.6,118456.0,118120.2,118300.0,2177.481,118221.56,117900.414,118659.57,118676.586,117505.88,121276.95,116087.625,46.754284,58.068573,417.78635,117819.164,117622.45,117425.734,117819.164,118909.45,0.90642434,-96.31661
2025-07-19 12:00:00,118300.0,118301.4,118069.4,118218.1,1819.535,118238.18,117918.9,118655.15,118613.39,117648.38,121277.57,116082.49,31.421844,52.897762,399.2077,117819.164,117622.45,117425.734,117819.164,118909.45,0.8572971,-85.06931
2025-07-19 13:00:00,118218.1,118299.0,118050.0,118167.0,1294.931,118260.14,117948.586,118648.305,118595.89,117704.53,121273.914,116094.07,16.895323,49.677708,384.18695,117819.164,117622.45,117425.734,117819.164,118909.45,0.8266451,-79.36423
2025-07-19 14:00:00,118167.0,118203.0,117615.3,117657.4,5403.868,118150.6,117952.27,118634.34,118624.266,117668.23,121281.36,116078.79,-31.44052,29.081211,404.53824,117425.734,117622.45,117819.164,,,,-114.641846
2025-07-19 15:00:00,117657.4,118221.7,117637.5,118025.6,3057.907,118073.62,117986.92,118629.555,118622.93,117671.79,121284.5,116066.21,-21.118866,47.447655,422.50443,117819.164,117622.45,117425.734,117819.164,118909.45,0.74182713,-111.60247
2025-07-19 16:00:00,118025.6,118149.8,117825.1,117958.1,2310.593,118005.24,118015.33,118623.2,118626.18,117637.305,121283.99,116034.92,-18.599049,44.957466,412.72397,117819.164,117622.45,117425.734,117819.164,118909.45,0.70133764,-113.333984
2025-07-19 17:00:00,117958.1,117971.3,117703.2,117786.5,1884.015,117918.92,118035.16,118605.84,118631.5,117559.31,121283.55,115991.83,-27.965445,38.901974,398.26157,117708.16,117850.95,117993.74,,,,-127.08791
2025-07-19 18:00:00,117786.4,118018.1,117728.6,117841.2,1428.275,117853.76,118044.34,118597.09,118644.04,117509.19,121288.234,115958.78,-23.887543,41.816475,387.38544,117708.16,117850.95,117993.74,,,,-132.05196
2025-07-19 19:00:00,117841.1,118124.9,117562.1,117978.3,2678.028,117917.94,118059.36,118597.266,118628.76,117496.516,121262.22,115933.71,-7.4380617,48.93885,404.92688,117837.27,118019.95,118202.625,,,,-123.49955
2025-07-19 20:00:00,117978.4,118125.7,117666.8,117682.3,1373.134,117849.28,118049.164,118594.21,118656.79,117403.55,121218.016,115901.91,-20.88484,37.40538,410.3242,117837.27,118019.95,118202.625,116824.82,117837.27,0.28189394,-139.00407
2025-07-19 21:00:00,117682.3,117809.0,117245.9,117666.1,5592.54,117790.88,118046.93,118583.58,118670.516,117322.83,121211.086,115857.53,-24.649286,36.850853,425.60178,117861.19,118051.25,118241.31,116807.79,117861.19,0.26088035,-150.85971
2025-07-19 22:00:00,117666.0,117825.4,117491.3,117758.1,1675.75,117785.2,118034.93,118565.81,118669.03,117281.586,121169.97,115831.82,-14.852605,42.49875,416.4516,117861.19,118051.25,118241.31,116807.79,117861.19,0.31799838,-151.09009
2025-07-19 23:00:00,117758.1,117915.8,117704.2,117814.4,980.369,117779.84,118017.68,118546.875,118625.125,117269.67,121036.94,115867.234,-2.5780315,45.950043,395.96643,117861.19,118051.25,118241.31,116807.79,117861.19,0.35295212,-145.05759
2025-07-20 00:00:00,117814.3,117974.5,117618.0,117912.5,1340.779,117766.68,117999.46,118535.484,118482.195,117341.46,120951.98,115877.984,12.689867,51.827763,392.0198,117861.19,118051.25,118241.31,,,,-130.85255
2025-07-20 01:00:00,117912.5,118119.6,117855.5,117908.8,1947.937,117811.98,117990.15,118511.44,118365.09,117402.68,120915.195,115864.055,19.524195,51.58094,379.2278,117861.19,118051.25,118241.31,,,,-118.527214
2025-07-20 02:00:00,117908.9,117990.0,117741.4,117957.8,1316.441,117870.32,117979.85,118482.42,118274.09,117456.49,120824.72,115883.41,25.60346,54.89945,366.16504,117861.19,118051.25,118241.31,,,,-103.61104
2025-07-20 03:00:00,117957.8,118158.7,117714.2,117934.1,2982.063,117905.52,117970.195,118464.305,118187.484,117509.836,120644.47,115967.18,24.753147,52.855293,373.99854,117906.76,117613.35,117319.945,117906.76,119532.93,0.6289966,-92.634415
2025-07-20 04:00:00,117934.2,118099.8,117856.7,117917.8,1362.972,117926.2,117959.85,118437.32,118173.11,117561.41,120492.03,116033.32,21.171383,51.321964,360.90866,117906.76,117613.35,117319.945,117906.76,119532.93,0.6224412,-84.27913
2025-07-20 05:00:00,117917.9,117951.7,117769.0,117822.7,1110.499,117908.24,117948.69,118393.89,118132.84,117572.69,120304.16,116125.586,10.431989,42.858902,343.0878,117319.945,117613.35,117906.76,,,,-84.35883
2025-07-20 06:00:00,117822.7,117859.9,117736.3,117797.2,819.781,117885.92,117929.266,118358.7,118110.945,117571.6,120061.65,116264.48,2.973529,40.756443,321.13904,117319.945,117613.35,117906.76,,,,-85.49412
2025-07-20 07:00:00,117797.3,118214.0,117797.2,117984.3,2455.947,117891.22,117908.97,118337.414,118140.41,117570.39,119733.414,116488.55,14.463366,58.276833,330.70514,117906.76,117613.35,117319.945,117906.76,119532.93,0.6491856,-70.48394
2025-07-20 08:00:00,117984.3,118235.0,117984.3,118136.5,2519.383,117931.7,117901.18,118308.85,118227.695,117525.29,119441.07,116696.81,30.566166,67.42073,322.70462,117906.76,117613.35,117319.945,117906.76,119532.93,0.7103961,-45.77928
2025-07-20 09:00:00,118136.4,118261.6,117853.0,117891.5,2513.496,117926.44,117885.625,118265.02,118212.56,117528.02,119309.09,116770.18,15.716634,47.762657,331.29416,117906.76,117613.35,117319.945,117613.35,117906.76,0.6118641,-45.44624
2025-07-20 10:00:00,117891.5,117986.2,117849.8,117880.0,1566.394,117937.9,117871.96,118225.82,118192.766,117576.06,119271.8,116777.19,6.328017,47.012012,311.80475,117906.76,117613.35,117319.945,117613.35,117906.76,0.60723907,-45.584778
2025-07-20 11:00:00,117879.9,118075.5,117801.0,117869.2,2530.122,117952.3,117882.05,118183.97,118155.54,117642.305,119202.53,116805.83,0.57624894,46.216194,308.07425,117469.0,117808.45,118147.9,,,,-46.035378
2025-07-20 12:00:00,117869.2,118157.8,117701.1,118055.4,4160.222,117966.52,117883.47,118142.32,118174.89,117665.42,119068.5,116892.47,12.540603,59.87757,322.93683,117649.99,118045.35,118440.71,,,,-31.01023
2025-07-20 13:00:00,118055.5,118383.0,118053.2,118378.7,2721.512,118014.96,117903.49,118102.87,118369.36,117551.57,118952.21,116976.88,41.91707,73.50843,323.62314,117649.99,118045.35,118440.71,,,,6.905318
2025-07-20 14:00:00,118378.7,118794.0,118251.2,118433.0,7345.781,118123.26,117934.28,118070.625,118530.73,117464.555,118756.89,117132.38,54.634327,75.161896,345.54083,118440.71,118045.35,117649.99,118045.35,118440.71,0.6156992,40.864162
2025-07-20 15:00:00,118433.0,118764.2,118329.9,118669.3,2925.491,118281.12,117973.71,118058.35,118771.24,117332.69,118739.695,117145.68,71.90039,81.13871,354.41675,118440.71,118045.35,117649.99,118440.71,120631.94,0.68622595,85.854546
2025-07-20 16:00:00,118669.4,118856.6,118450.0,118543.8,3846.844,118416.04,118000.64,118056.68,118892.78,117294.86,118780.555,117121.62,60.486237,70.61065,359.63507,118440.71,118045.35,117649.99,118440.71,120631.94,0.64876884,110.11363
2025-07-20 17:00:00,118543.7,118543.8,117912.8,118003.4,5057.935,118405.64,118015.93,118040.94,118891.29,117306.26,118782.8,117126.31,4.278735,42.746758,386.77158,117649.99,118045.35,118440.71,,,,84.75634
2025-07-20 18:00:00,118003.4,118421.0,118003.4,118329.1,2996.497,118395.72,118047.51,118024.67,118923.664,117332.63,118794.48,117146.06,1.3626939,55.182426,389.8544,117649.99,118045.35,118440.71,,,,89.90541
2025-07-20 19:00:00,118329.2,118549.4,118130.9,118131.2,1740.249,118335.36,118065.27,118006.02,118908.33,117392.05,118792.336,117170.24,-17.325514,47.819523,392.71896,117649.99,118045.35,118440.71,,,,77.12811
2025-07-20 20:00:00,118131.2,118245.3,117822.4,118062.4,3302.612,118213.98,118077.08,117981.625,118879.086,117459.164,118758.88,117234.28,-30.943897,45.36451,395.73706,117649.99,118045.35,118440.71,,,,60.750145
2025-07-20 21:00:00,118062.4,118139.2,117800.0,117982.9,2752.05,118101.8,118080.43,117967.625,118879.2,117458.85,118726.21,117291.805,-41.210438,42.42803,390.08337,117649.99,118045.35,118440.71,,,,40.884212
2025-07-20 22:00:00,117982.8,118029.9,116370.1,117438.6,19330.607,117988.84,118058.04,117955.39,119009.734,117228.625,118718.125,117302.63,-84.64155,27.967535,517.05505,117649.99,118045.35,118440.71,115458.766,117649.99,0.31890762,-18.566124
2025-07-20 23:00:00,117438.5,117529.9,116907.3,117216.0,3734.967,117766.22,118022.72,117944.43,119174.27,116967.586,118764.3,117239.164,-112.635506,24.05569,527.6095,117649.99,118045.35,118440.71,115458.766,117649.99,0.25246978,-82.689705
2025-07-21 00:00:00,117216.1,117333.1,116454.1,117323.6,6843.109,117604.7,117993.65,117940.5,119258.96,116803.414,118793.195,117196.695,-103.56859,29.60813,562.7486,117649.99,118045.35,118440.71,115458.766,117649.99,0.2845844,-123.403175
2025-07-21 01:00:00,117323.6,117410.9,116732.5,117262.9,3644.1,117444.8,117962.46,117934.836,119336.74,116639.016,118831.61,117132.94,-90.68346,28.24884,574.3137,117649.99,118045.35,118440.71,,,,-158.73705
2025-07-21 02:00:00,117262.8,118175.4,117262.8,118156.0,5854.834,117479.42,117978.336,117950.164,119348.86,116641.27,118836.04,117146.234,-2.4564922,59.872078,608.14233,117649.99,118045.35,118440.71,,,,-113.366875
2025-07-21 03:00:00,118156.0,118585.0,118096.6,118374.8,5314.686,117666.66,118005.836,117968.26,119347.945,116641.63,118857.086,117139.78,57.8476,64.3615,596.1681,117649.99,118045.35,118440.71,,,,-59.07438
2025-07-21 04:00:00,118374.8,118617.9,118232.9,118306.7,2937.977,117884.8,118021.19,117984.98,119318.2,116653.32,118865.61,117136.445,75.322685,61.848907,575.0513,117649.99,118045.35,118440.71,,,,-21.29679
2025-07-21 05:00:00,118306.7,118398.2,118144.0,118397.9,2253.293,118099.66,118033.64,117998.37,119231.22,116701.54,118874.29,117131.875,82.71765,64.04214,542.9662,117649.99,118045.35,118440.71,,,,15.81895
2025-07-21 06:00:00,118397.8,119246.8,118250.4,119158.6,8419.092,118478.8,118093.98,118025.07,119498.71,116521.875,119009.375,117038.97,136.12892,76.94162,588.3096,117649.99,118045.35,118440.71,,,,105.40058
2025-07-21 07:00:00,119158.5,119720.6,119140.0,119352.2,8184.407,118718.04,118164.08,118051.07,119891.21,116322.06,119165.31,116930.16,159.3622,79.161285,587.5386,117649.99,118045.35,118440.71,,,,189.82835
2025-07-21 08:00:00,119352.3,119496.2,118752.3,118990.2,6867.681,118841.12,118217.46,118073.875,120048.8,116258.914,119243.62,116885.98,121.3132,65.42281,603.17474,117649.99,118045.35,118440.71,,,,224.93468
2025-07-21 09:00:00,118990.3,119080.8,118511.8,118680.1,3829.631,118915.8,118247.21,118085.84,120126.63,116259.49,119279.59,116871.81,62.384094,55.752705,599.75726,117649.99,118045.35,118440.71,,,,225.13896
2025-07-21 10:00:00,118680.0,118800.4,118313.6,118553.9,4056.745,118947.0,118255.555,118092.58,120176.07,116280.27,119304.51,116866.766,14.512967,52.096622,588.46155,117649.99,118045.35,118440.71,,,,212.66609
2025-07-21 11:00:00,118553.9,118775.1,118035.0,118045.0,4324.144,118724.28,118237.08,118088.11,120176.5,116288.71,119300.43,116864.44,-52.582302,39.81368,603.62537,117649.99,118045.35,118440.71,,,,159.87433
2025-07-21 12:00:00,118044.9,118567.3,117726.7,118140.3,9945.474,118481.9,118211.88,118088.75,120125.95,116439.5,119287.95,116866.11,-73.22786,42.762062,627.3229,117649.99,118045.35,118440.71,,,,124.293625
2025-07-21 13:00:00,118140.3,119075.0,117850.5,118805.9,9796.164,118445.04,118224.37,118100.04,120067.02,116725.56,119329.62,116844.68,-24.870155,59.09139,687.0406,117649.99,118045.35,118440.71,,,,148.09685
2025-07-21 14:00:00,118805.8,119200.0,118389.0,118794.3,7527.749,118467.88,118262.03,118111.77,119959.43,117043.26,119371.9,116825.445,-2.7643118,58.750595,699.4365,117649.99,118045.35,118440.71,,,,164.13303
2025-07-21 15:00:00,118794.4,119111.8,118209.5,118304.1,6129.504,118417.92,118260.836,118114.8,119677.45,117473.98,119377.01,116825.82,-32.719357,45.744083,719.72284,117649.99,118045.35,118440.71,,,,135.72224
2025-07-21 16:00:00,118304.2,118381.0,117437.9,117726.7,11503.186,118354.26,118241.58,118108.9,119778.82,117311.28,119374.766,116830.836,-89.86799,35.073692,742.06055,117649.99,118045.35,118440.71,,,,65.855995
2025-07-21 17:00:00,117726.3,118080.3,117283.0,117815.3,6756.533,118289.26,118229.81,118101.94,119847.234,117162.94,119375.39,116821.8,-100.31815,37.676266,747.58453,117649.99,118045.35,118440.71,,,,17.434795
2025-07-21 18:00:00,117815.2,118197.0,117033.0,117116.3,6712.745,117951.34,118188.54,118078.82,120104.94,116735.18,119416.47,116747.05,-148.51,27.521938,789.2261,117649.99,118045.35,118440.71,,,,-76.46142
2025-07-21 19:00:00,117116.4,117485.7,116600.0,116724.7,8632.123,117537.42,118154.55,118050.695,120395.8,116205.29,119496.766,116624.27,-183.44836,23.39992,798.8735,117649.99,118045.35,118440.71,,,,-180.39421
2025-07-21 20:00:00,116724.7,117227.1,116566.9,116889.7,4874.757,117254.54,118139.01,118026.97,120353.07,115923.89,119549.71,116533.266,-163.3216,28.652782,785.0061,117649.99,118045.35,118440.71,,,,-246.60487
2025-07-21 21:00:00,116889.6,117338.7,116824.4,117171.7,2186.201,117143.54,118131.77,118009.195,120079.15,115886.31,119572.9,116477.82,-109.60576,37.234943,757.9355,117649.99,118045.35,118440.71,,,,-273.17328
2025-07-21 22:00:00,117171.8,117596.6,117061.0,117307.6,2997.316,117042.0,118133.91,118002.95,119850.81,115874.27,119585.984,116449.75,-57.126434,41.21083,735.70197,117649.99,118045.35,118440.71,,,,-280.03488
2025-07-21 23:00:00,117307.7,117471.0,117062.6,117330.2,2294.397,117084.78,118094.58,117990.53,119677.75,115854.49,119597.13,116425.164,-19.747591,41.92458,702.97174,117649.99,118045.35,118440.71,,,,-280.41666
2025-07-22 00:00:00,117330.2,117475.1,116968.2,117073.1,3217.248,117154.46,118032.59,117974.73,119526.375,115794.33,119624.21,116370.69,-15.40121,36.10658,683.36456,117649.99,118045.35,118440.71,,,,-298.0295
2025-07-22 01:00:00,117073.2,117947.1,115865.0,117700.0,17120.201,117316.52,118003.7,117973.19,119477.49,115793.92,119624.66,116365.664,42.159782,54.190826,823.2381,117649.99,118045.35,118440.71,,,,-258.4233
2025-07-22 02:00:00,117700.1,117777.9,116914.4,116980.0,4952.129,117278.18,117936.19,117957.805,119407.05,115698.62,119655.414,116297.6,12.326583,39.290073,827.2643,117649.99,118045.35,118440.71,,,,-281.88373
2025-07-22 03:00:00,116980.0,117250.3,116643.0,117177.0,5821.568,117252.06,117841.82,117943.5,119017.336,115855.62,119670.695,116253.05,16.842052,44.188812,805.2679,117649.99,118045.35,118440.71,,,,-281.3369
2025-07-22 04:00:00,117176.9,117325.0,116487.0,116500.0,4763.47,117086.02,117706.01,117922.38,118584.13,115961.06,119738.36,116127.08,-31.514433,33.387478,808.5411,117649.99,118045.35,118440.71,,,,-331.7081
2025-07-22 05:00:00,116500.1,117318.0,116484.2,117289.3,5448.567,117129.26,117625.01,117915.66,118229.83,116170.41,119743.62,116096.02,15.832633,50.008606,811.06696,117649.99,118045.35,118440.71,,,,-304.42847
2025-07-22 06:00:00,117289.5,117799.9,117222.6,117799.7,4793.463,117149.2,117583.086,117916.4,118257.836,116152.82,119741.89,116093.03,80.17247,57.928326,787.6903,117649.99,118045.35,118440.71,,,,-238.87056
2025-07-22 07:00:00,117799.7,118554.9,117720.8,117959.5,10627.959,117345.1,117554.78,117918.99,118320.64,116110.62,119744.29,116096.1,116.9084,60.229694,792.33124,117649.99,118045.35,118440.71,,,,-172.0378
2025-07-22 08:00:00,117959.5,118330.6,117441.5,118257.9,7020.282,117561.28,117564.92,117925.16,118635.67,115958.67,119757.71,116101.11,146.4367,64.464455,802.0081,117649.99,118045.35,118440.71,,,,-93.91141
2025-07-22 09:00:00,118257.9,118638.0,117837.7,118356.3,5655.649,117932.54,117575.2,117933.15,118877.25,115950.18,119772.98,116100.73,152.43115,65.86288,801.83734,117649.99,118045.35,118440.71,,,,-23.78149
2025-07-22 10:00:00,118356.3,118945.8,118251.5,118945.6,7124.057,118263.8,117581.86,117950.79,119340.72,115780.41,119831.34,116074.72,183.89452,73.224884,791.08356,117649.99,118045.35,118440.71,,,,78.444305
2025-07-22 11:00:00,118945.6,119199.9,118766.0,119142.2,7098.797,118532.3,117598.42,117972.36,119792.164,115610.46,119915.08,116041.016,191.44019,75.29831,755.36523,117649.99,118045.35,118440.71,,,,173.32498
2025-07-22 12:00:00,119142.2,119422.6,119019.2,119280.6,6802.521,118796.52,117644.92,117996.695,120201.79,115482.695,120010.99,116001.125,180.97629,76.7754,720.1687,117649.99,118045.35,118440.71,,,,256.72693
2025-07-22 13:00:00,119280.6,119582.3,117996.1,118135.1,19999.848,118771.96,117664.375,118002.27,120231.74,115567.73,120016.17,116006.58,61.860622,48.67178,806.77185,117649.99,118045.35,118440.71,,,,227.76576
2025-07-22 14:00:00,118135.1,119113.7,117522.0,119043.8,17342.947,118909.46,117722.875,118024.54,120415.42,115665.58,120077.81,115984.47,65.958176,61.66033,885.26465,117649.99,118045.35,118440.71,,,,274.96866
2025-07-22 15:00:00,119043.9,119175.0,118670.0,118899.8,7551.114,118900.3,117807.8,118040.88,120563.766,115688.63,120113.02,115970.11,44.143566,58.904568,847.23816,117649.99,118045.35,118440.71,,,,297.33026
2025-07-22 16:00:00,118899.8,119249.0,118723.7,119140.0,1813.168,118899.86,117922.81,118058.805,120643.21,115917.766,120167.68,115943.734,42.47166,62.19284,815.0444,117649.99,118045.35,118440.71,,,,330.6229
