open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MA150,MA200,MACD_Long,MACD_Long_Signal
2025-04-18,84914.9,85100.0,84260.0,84421.0,55218.844,4669701000.0,1026255.0,27406.678,2318092000.0,82639.26,84627.234,,-112.7919,-631.7234,518.93146,51.65931,49.66681,87259.16,82639.26,78019.36,106178.55,90264.38,74350.21,83.30553,77.608376,-594276.1,3454.3735,3846.517,0.89805233,12.58696,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,64256.32,58930.965,downtrend,111959.5,74457.0,neutral,64256.32,88782.95,0.26568896,,,-1068.7268,-1523.9136
2025-04-19,84421.0,85600.0,84317.2,85046.9,73380.56,6243873300.0,1278384.0,37104.344,3157190000.0,82755.555,84424.12,,17.646397,-501.84943,519.49585,52.975624,50.53455,87487.7,82755.555,78023.4,105815.35,90071.12,74326.875,86.24479,82.28959,-520895.56,3299.2612,3795.2427,0.86931497,12.273948,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,64256.32,58930.965,downtrend,111959.5,74457.0,neutral,64256.32,88782.95,0.2823785,,,-933.4212,-1405.8151
2025-04-20,85046.9,85283.6,83900.0,85138.8,90651.82,7672459000.0,1426040.0,44964.07,3805208800.0,82888.22,84308.195,,126.971596,-376.08524,503.05682,53.177227,50.665672,87722.87,82888.22,78053.57,105236.22,89835.43,74434.65,86.86718,85.472496,-430243.75,3162.4282,3747.0098,0.84398717,11.740009,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,64256.32,58930.965,downtrend,111959.5,74457.0,neutral,64256.32,88782.95,0.28482902,,,-808.4729,-1286.3467
2025-04-21,85138.9,88418.2,85100.0,87466.0,274069.88,23894438000.0,3962240.0,142309.19,12402164000.0,83123.86,84286.87,,396.82385,-221.5034,618.3273,58.07857,53.913994,88331.28,83123.86,77916.445,104776.52,89653.42,74530.32,90.19701,87.76965,-156173.88,3173.555,3738.4336,0.8488996,12.624574,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,64256.32,58930.965,downtrend,111959.5,74457.0,neutral,64256.32,88782.95,0.34688354,,,-581.2397,-1145.3252
2025-04-22,87466.0,94142.5,87017.5,93404.9,334005.1,30146810000.0,4829876.0,177605.55,16036484000.0,83518.336,84454.07,,1077.4828,38.29383,1039.189,67.444305,60.82553,90290.96,83518.336,76745.72,104375.36,89535.9,74696.445,92.82286,89.96235,177831.2,3455.801,3806.165,0.90794826,14.992267,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,-87.10408,-933.681
2025-04-23,93404.9,94904.3,91898.0,93632.1,232748.42,21736792000.0,3900078.0,115506.414,10789641000.0,84049.15,84617.055,,1616.6078,353.9566,1262.6511,67.74123,61.060112,92050.49,84049.15,76047.805,103916.11,89410.33,74904.55,93.877945,92.29927,410579.62,3423.6936,3790.1677,0.9033093,17.343004,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,347.17737,-677.50934
2025-04-24,93632.2,93980.6,91619.0,93931.6,157092.73,14589478000.0,2683732.0,80302.4,7459609600.0,84561.055,84792.18,,2044.468,692.0589,1352.409,68.15356,61.380203,93585.04,84561.055,75537.07,103458.59,89289.31,75120.03,94.14093,93.61391,567672.4,3347.8298,3761.5964,0.8900024,19.364641,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,731.7271,-395.66205
2025-04-25,93931.5,95769.6,92788.0,94591.8,191830.48,18114329000.0,3288571.0,94332.016,8908814000.0,85072.03,84948.26,,2409.0527,1035.4576,1373.5952,69.09143,62.10127,95044.98,85072.03,75099.09,103131.22,89199.78,75268.35,92.38081,93.46656,759502.8,3321.6707,3745.9963,0.8867255,21.611942,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,1089.8685,-98.55593
2025-04-26,94591.8,95157.1,93833.0,94575.7,72538.21,6848478000.0,1340715.0,35871.715,3386855000.0,85599.16,84954.67,,2665.9583,1361.5579,1304.4005,69.03803,62.071594,96326.914,85599.16,74871.4,102826.24,89116.125,75406.01,91.838295,92.78668,686964.6,3178.987,3697.5586,0.859753,23.69872,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,1389.8251,199.12027
2025-04-27,94575.7,95280.5,93547.3,93697.1,83816.18,7891352600.0,1503584.0,42053.02,3960324900.0,86328.07,85091.12,,2766.7686,1642.6,1124.1686,66.03867,60.4173,97077.53,86328.07,75578.6,102530.266,89030.93,75531.59,88.43152,90.883545,603148.44,3075.7166,3658.2712,0.8407568,25.44955,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,1595.4088,478.378
2025-04-28,93697.0,95578.8,92700.0,94969.0,194420.72,18333704000.0,2926262.0,97737.23,9216964000.0,87081.83,85231.54,,2915.6829,1897.2166,1018.4663,68.192986,61.958397,97928.89,87081.83,76234.766,102127.91,88932.84,75737.79,89.34799,89.872604,797569.2,3061.6511,3642.682,0.8404937,26.519562,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,1826.8009,748.06256
2025-04-29,94969.0,95426.4,93678.7,94200.1,147831.8,14010735000.0,2481112.0,74470.17,7059199000.0,87934.31,85297.61,,2937.7898,2105.331,832.45856,65.488464,60.46413,98046.3,87934.31,77822.336,101627.65,88815.13,76002.61,88.344864,88.70813,649737.4,2967.7974,3604.7822,0.8232945,27.513144,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,1977.062,993.8624
2025-04-30,94200.1,95186.5,92848.1,94125.1,170929.31,16099511000.0,2588053.0,85918.516,8092754400.0,88483.7,85374.65,,2915.648,2267.3945,648.2534,65.21676,60.315147,98627.695,88483.7,78339.7,101257.29,88722.38,76187.48,89.24034,88.97773,478808.06,2922.8403,3579.4546,0.81656027,27.870796,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2091.9001,1213.47
2025-05-01,94125.2,97388.0,94086.7,96423.3,184526.75,17724494000.0,2825368.0,96525.42,9270273000.0,89286.7,85550.46,,3048.4058,2423.5967,624.809,69.40545,63.230186,99143.734,89286.7,79429.67,101062.34,88675.414,76288.484,88.95662,88.847275,663334.8,2949.8733,3573.8916,0.8253953,28.870474,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2294.537,1429.6833
2025-05-02,96423.2,97865.4,96283.1,96831.2,139197.53,13503167000.0,2240247.0,68734.4,6668888600.0,89927.32,85744.03,,3150.2178,2568.921,581.29675,70.09381,63.726734,99912.91,89927.32,79941.734,101027.016,88666.05,76305.08,90.60571,89.60089,802532.3,2852.1895,3534.0598,0.8070575,29.928844,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2476.714,1639.0895
2025-05-03,96831.2,96868.4,95700.0,95803.3,71420.63,6871383000.0,1207124.0,34360.58,3306264300.0,90430.44,86018.84,,3112.0874,2677.5542,434.53305,66.06017,61.528214,100484.65,90430.44,80376.23,100765.82,88604.36,76442.9,90.225494,89.929276,731111.7,2731.9187,3486.7466,0.78351516,30.505384,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2568.6968,1825.011
2025-05-04,95803.3,96266.6,94116.4,94230.2,94260.875,8988012000.0,1550180.0,46059.52,4393532000.0,90931.23,86303.61,,2921.258,2726.295,194.96315,60.337555,58.296402,100639.0,90931.23,81223.45,100631.375,88565.26,76499.14,83.11726,87.98283,636850.8,2690.3674,3460.0156,0.77755934,30.018044,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2555.8435,1971.1775
2025-05-05,94230.2,95165.1,93445.1,94696.7,154902.38,14600852000.0,2364149.0,78619.625,7411254000.0,91414.21,86518.17,,2775.6711,2736.1702,39.500908,61.40529,58.9675,100808.984,91414.21,82019.44,100561.53,88544.4,76527.27,75.84899,83.06392,791753.2,2621.0554,3425.2153,0.76522356,29.165997,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2555.3997,2088.022
2025-05-06,94696.7,96879.5,93327.0,96798.9,173683.06,16444016000.0,2556838.0,87234.12,8263124500.0,92042.32,86757.414,,2797.6726,2748.4707,49.201836,65.86485,61.870724,101020.16,92042.32,83064.484,100573.32,88547.59,76521.86,75.07964,78.015305,965436.25,2687.5872,3427.761,0.78406495,29.022005,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2647.3533,2199.8882
2025-05-07,96798.9,97700.0,95718.5,96988.4,185267.14,17927424000.0,2739288.0,92439.664,8946084000.0,92661.29,87046.555,,2798.1445,2758.4055,39.739113,66.24351,62.124374,101109.86,92661.29,84212.72,100595.62,88553.586,76511.56,79.89194,76.94019,1150703.4,2637.1523,3398.8357,0.77589875,29.168966,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,2722.212,2304.353
2025-05-08,96988.4,104305.3,96831.5,103228.1,317422.47,31823810000.0,4445990.0,167054.48,16750639000.0,93533.34,87397.25,,3264.3806,2859.6006,404.7801,75.77314,69.20673,102375.01,93533.34,84691.68,100954.53,88630.17,76305.82,86.534706,80.5021,1468125.9,2982.6272,3480.335,0.8569943,30.873987,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,3084.5898,2460.4004
2025-05-09,103228.0,104373.0,102240.0,102941.9,172883.92,17811570000.0,3180781.0,84963.516,8754551000.0,94415.29,87736.14,,3569.6335,3001.6072,568.0264,74.73104,68.58905,103139.32,94415.29,85691.26,101286.91,88703.414,76119.93,88.13934,84.85533,1295242.0,2921.9397,3453.3884,0.846108,32.468975,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,3364.6902,2641.2583
2025-05-10,102941.9,105000.1,102784.0,104788.8,104384.54,10820371000.0,1979353.0,53276.113,5524151300.0,95355.38,88140.64,,3915.4434,3184.3743,731.0689,76.93548,70.380325,104093.414,95355.38,86617.35,101692.57,88786.67,75880.766,92.24675,88.9736,1399626.5,2871.5225,3428.6426,0.83751,34.062946,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,,,3679.6973,2848.946
2025-05-11,104788.8,104950.0,103283.3,104072.7,139136.42,14486322000.0,2552705.0,67115.64,6988279000.0,96256.99,88506.27,92988.04,4084.6316,3364.4258,720.2058,74.23144,68.7834,104484.664,96256.99,88029.33,102103.91,88880.39,75656.88,92.82748,91.07119,1260490.1,2785.4636,3393.4038,0.82084656,35.54306,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,92988.04,,3894.8252,3058.1218
2025-05-12,104072.7,105863.1,100678.0,102739.3,256542.7,26551603000.0,4171603.0,125366.63,12980429000.0,96984.3,88871.234,92997.16,4064.27,3504.3945,559.87537,69.34415,65.86165,104656.47,96984.3,89312.125,102348.11,88935.7,75523.305,88.913605,91.32928,1003947.4,2956.8662,3429.2375,0.8622518,35.369896,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,92997.16,,3992.6152,3245.0205
2025-05-13,102739.3,104949.2,101400.0,104082.0,162368.33,16783134000.0,3009395.0,80743.48,8346771000.0,97492.73,89185.28,93015.164,4109.111,3625.338,483.7728,71.38704,67.32899,105553.97,97492.73,89431.49,102715.53,89020.22,75324.91,84.92457,88.88855,1166315.8,2999.1758,3431.637,0.8739782,35.209103,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93015.164,,4123.3975,3420.696
2025-05-14,104082.0,104319.0,102536.0,103458.1,126264.09,13068577000.0,2289025.0,61671.895,6383482400.0,97960.63,89535.73,93008.48,4047.645,3709.7993,337.84567,69.083336,65.94605,106209.695,97960.63,89711.57,103006.18,89087.78,75169.375,81.04296,84.96038,1040051.6,2912.3062,3398.664,0.8568973,35.05979,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93008.48,,4183.405,3573.2378
2025-05-15,103458.1,104162.8,101270.8,103714.5,176344.11,18109800000.0,3256600.0,87513.73,8988230000.0,98426.484,89893.26,92993.086,3973.8147,3762.6023,211.21228,69.51868,66.24523,106816.55,98426.484,90036.43,103303.16,89157.18,75011.195,83.330376,83.099304,1216395.8,2910.8557,3388.5308,0.8590318,34.17706,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,92993.086,,4226.614,3703.9128
2025-05-16,103714.2,104524.2,103062.3,103412.2,115513.05,11990203000.0,2303834.0,57430.06,5961446400.0,98846.51,90249.75,92975.336,3846.5696,3779.3958,67.17381,68.29759,65.5325,107309.44,98846.51,90383.57,103629.58,89239.7,74849.836,81.37512,81.91615,1100882.6,2807.359,3349.9983,0.838018,33.487167,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,92975.336,,4227.309,3808.592
2025-05-17,103412.2,103658.0,102541.6,103079.6,90372.67,9316018000.0,1899774.0,44461.16,4583343000.0,99251.45,90559.484,92994.664,3676.5085,3758.8184,-82.30986,66.90516,64.72798,107671.914,99251.45,90830.99,103942.3,89322.14,74701.984,80.3687,81.6914,1010510.0,2686.5762,3305.3262,0.8128021,32.53357,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,92994.664,,4190.137,3884.9011
2025-05-18,103079.5,106629.8,103052.2,106407.6,173224.28,18124063000.0,3286266.0,89890.055,9409859000.0,99856.71,90903.92,93054.484,3766.8535,3760.4253,6.428248,72.86623,68.75768,108419.24,99856.71,91294.19,104444.195,89443.33,74442.45,85.525024,82.42294,1183734.2,2750.2207,3310.7717,0.8306887,32.662506,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93054.484,,4303.8047,3968.682
2025-05-19,106407.5,107114.3,102038.8,105531.6,257825.61,26840365000.0,4455918.0,126416.82,13162994000.0,100359.695,91234.14,93106.266,3724.8293,3753.3062,-28.476759,69.32651,66.65307,108955.55,100359.695,91763.84,104851.16,89543.7,74236.25,88.21546,84.703064,925908.7,2916.312,3346.0664,0.8715643,32.194004,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93106.266,,4335.6714,4042.0798
2025-05-20,105531.5,107292.5,104115.2,106800.1,226187.25,23924085000.0,3940207.0,116062.336,12276682000.0,100959.695,91596.44,93169.85,3750.6472,3752.7744,-2.1272113,71.48656,68.136024,109510.87,100959.695,92408.52,105268.42,89639.734,74011.055,94.19864,89.31304,1152095.9,2934.954,3342.691,0.87802136,31.819542,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93169.85,,4404.664,4114.5967
2025-05-21,106800.0,110830.0,106037.9,109609.5,413589.84,44576305000.0,6189752.0,209506.08,22586384000.0,101697.05,92004.04,93266.23,3952.244,3792.6682,159.5757,75.58698,71.1224,110432.125,101697.05,92961.97,105921.79,89791.22,73660.65,91.849144,91.42108,1565685.8,3067.6074,3371.6792,0.9098159,32.49971,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93266.23,,4582.099,4208.097
2025-05-22,109609.6,111959.5,109153.4,111662.7,246067.03,27295715000.0,4612376.0,124614.99,13824512000.0,102422.734,92500.08,93378.234,4228.9385,3879.9224,349.01614,78.06918,73.05994,111793.67,102422.734,93051.79,106681.41,89961.55,73241.69,94.79866,93.61548,1811752.8,3048.9282,3360.3677,0.90731984,33.397106,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93378.234,,4813.556,4329.189
2025-05-23,111662.6,111770.4,106721.9,107271.5,279480.34,30543710000.0,4943362.0,136446.69,14911670000.0,102919.89,92948.56,93435.87,4047.2336,3913.3845,133.84908,63.255856,63.493317,112158.33,102919.89,93681.45,107150.305,90085.74,73021.17,82.3652,89.671005,1532272.5,3191.755,3394.1301,0.94037485,32.901844,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93435.87,,4767.8237,4416.916
2025-05-24,107271.6,109440.2,106836.0,107698.9,165158.77,17895242000.0,2838855.0,79136.43,8574693000.0,103486.34,93409.4,93491.33,3892.8447,3909.2766,-16.43196,63.972404,63.975395,112361.52,103486.34,94611.17,107729.484,90267.586,72805.69,72.68271,83.28219,1697431.2,3149.7866,3378.3315,0.93234974,32.441956,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93491.33,,4726.2534,4478.783
2025-05-25,107699.0,109285.1,106497.0,108955.9,159465.8,17159184000.0,2938731.0,76863.25,8270759000.0,104187.57,93890.1,93579.36,3827.7952,3892.9802,-65.185135,66.0682,65.38689,112322.734,104187.57,96052.41,108392.43,90495.87,72599.3,64.68496,73.244286,1856897.0,3123.952,3366.527,0.92794496,31.831444,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93579.36,,4729.9297,4529.0127
2025-05-26,108956.0,110400.0,108616.6,109386.8,146992.22,16103266000.0,2776585.0,73695.69,8074192000.0,104887.1,94331.3,93680.21,3767.5828,3867.901,-100.3181,66.78157,65.86824,112113.09,104887.1,97661.1,109060.7,90778.766,72496.83,70.51343,69.2937,2003889.2,3028.1982,3334.8645,0.9080424,31.629356,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93680.21,,4730.9683,4569.404
2025-05-27,109386.8,110700.0,107438.0,108889.3,223599.9,24452830000.0,4065296.0,109504.23,11977738000.0,105462.836,94811.375,93771.08,3637.7856,3821.8777,-184.09212,65.080345,64.77618,111903.28,105462.836,99022.39,109678.74,91050.914,72423.086,73.52758,69.575325,1780289.4,3044.8982,3333.4072,0.9134492,30.787674,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93771.08,,4683.326,4592.1885
2025-05-28,108889.2,109252.6,106723.9,107723.1,158417.77,17119396000.0,3009662.0,77490.09,8375382500.0,105974.01,95257.586,93864.57,3401.6064,3737.8235,-336.21713,61.14799,62.236458,111239.75,105974.01,100708.27,110212.86,91314.1,72415.34,69.19083,71.07728,1621871.6,3008.0269,3317.313,0.9067661,29.627203,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93864.57,,4560.8657,4585.924
2025-05-29,107723.1,108860.0,105054.2,105539.9,213101.25,22850298000.0,3867631.0,103190.57,11066419000.0,106084.09,95651.74,93949.77,3003.6426,3590.9873,-587.34485,54.50799,57.78316,111210.42,106084.09,100957.766,110633.31,91533.56,72433.82,55.644226,66.12088,1408770.4,3065.0107,3327.0828,0.9212307,27.729181,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,93949.77,,4324.1978,4533.5786
2025-05-30,105539.9,106266.0,103555.0,103950.0,219701.3,23083176000.0,4162110.0,106922.49,11234607000.0,106132.1,96023.445,94019.12,2530.788,3378.9475,-848.15924,50.230274,54.78559,111157.72,106132.1,101106.48,110913.47,91642.86,72372.25,38.307083,54.380714,1189069.0,3039.7244,3314.7612,0.91702664,26.180998,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,94019.12,,4020.7307,4431.009
2025-05-31,103949.9,104859.3,103032.1,104544.7,103607.84,10771231000.0,2173534.0,50579.79,5258360000.0,106120.48,96498.99,94085.54,2178.918,3138.9417,-960.0236,51.755424,55.688416,111159.586,106120.48,101081.37,111274.11,91849.06,72424.016,26.604977,40.18543,1292676.9,2953.1155,3285.0098,0.89896697,24.959042,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,94085.54,,3770.8975,4298.987
2025-06-01,104544.6,105823.6,103704.1,105583.3,97420.24,10189735000.0,1959949.0,48780.477,5102309000.0,106192.41,96979.77,94142.98,1961.2563,2903.4045,-942.14813,54.38446,57.253597,111155.08,106192.41,101229.734,111668.57,92055.1,72441.63,26.750801,30.554287,1390097.1,2893.5715,3261.6997,0.88713604,23.35697,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,94142.98,,3590.3657,4157.2627
2025-06-02,105583.3,105900.0,103600.6,105814.3,158252.92,16568774000.0,2994803.0,78240.69,8191502000.0,106338.836,97516.44,94194.1,1786.8007,2680.0837,-893.2831,54.972187,57.603325,111060.95,106338.836,101616.73,112050.14,92226.43,72402.71,30.717453,28.02441,1548350.0,2851.1306,3242.4536,0.8793127,21.917276,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,94194.1,,3429.6094,4011.732
2025-06-03,105814.4,106775.0,104822.4,105330.1,139216.0,14728116000.0,2606908.0,69730.14,7376563700.0,106398.27,97929.93,94241.81,1591.1309,2462.2932,-871.16235,53.418537,56.584427,111035.93,106398.27,101760.61,112408.195,92399.94,72391.67,30.87801,29.448755,1409134.0,2786.95,3216.6567,0.866412,20.55801,88782.95,93208.25,97633.55,83307.59,103933.97,74457.0,111959.5,122160.18,127485.53,neutral,111959.5,74457.0,neutral,,,,94241.81,,3250.8044,3859.5464
