open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA12,MA26,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,BB_Upper,BB_Middle,BB_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ADX
2025-07-09 08:00:00,108674.7,108799.0,108601.0,108612.2,1752.869,190541886.7876,32976.0,788.129,85664966.6498,,,,,,,,,,,,,,1752.869,,
2025-07-09 09:00:00,108612.3,108737.3,108510.0,108703.6,1920.572,208576347.1143,33785.0,946.731,102820736.3386,,,,,,,,,,,,,,3673.441,,
2025-07-09 10:00:00,108703.6,108850.1,108654.2,108850.1,1533.184,166768121.3617,31085.0,814.32,88579840.0971,,,,,,,,,,,,,,5206.625,,
2025-07-09 11:00:00,108850.1,109074.0,108850.0,109008.3,4337.75,472734147.657,68163.0,2070.789,225675378.56,,,,,,,,,,,,,,9544.375,,
2025-07-09 12:00:00,109008.3,109472.0,108929.1,109286.7,9961.526,1089090677.8304,136753.0,5474.33,598415984.106,,,,,,,,,,,,,,19505.901,,
2025-07-09 13:00:00,109286.6,109738.5,109072.2,109136.9,13260.997,1451773576.3708,179439.0,6833.403,748260436.1255,,,,,,,,,,,,,,6244.903999999999,,
2025-07-09 14:00:00,109136.8,109429.9,108429.0,108840.0,15424.001,1678515094.8006,223019.0,7882.09,857724841.4026,,,,,,,,,,,,,,-9179.097000000002,,
2025-07-09 15:00:00,108840.1,109175.3,108749.1,109020.0,5585.174,608579139.368,92520.0,2852.34,310791908.2506,,,,,,,,,,,,,,-3593.9230000000016,,
2025-07-09 16:00:00,109019.9,109430.0,108975.9,109350.0,4041.18,441345711.0798,76875.0,2072.045,226294974.5543,,,,,,,,,,,,,,447.25699999999824,,
2025-07-09 17:00:00,109350.0,109413.8,108979.6,109108.4,3619.848,395106517.6791,67056.0,1632.252,178146737.6457,,,,,,,,,,,,,,-3172.5910000000017,,
2025-07-09 18:00:00,109108.4,109537.0,109084.4,109485.6,5196.15,568491928.1915,83012.0,2892.429,316436895.953,,,,,,,,,,,,,,2023.558999999998,,
2025-07-09 19:00:00,109485.6,112036.8,109446.0,111718.8,42985.839,4769043444.6236,565784.0,25604.07,2839979240.3765,109260.05,,109260.05,,,,,84.6471270521056,,,,,,45009.398,,
2025-07-09 20:00:00,111718.8,111931.5,110508.0,110675.8,19495.737,2168006699.8488,302254.0,8831.8,982102442.635,109432.01666666668,,109432.01666666668,,,,,67.39898765651365,,,,,,25513.661,719.8916666666677,
2025-07-09 21:00:00,110675.8,111239.0,110627.2,110785.8,7896.78,876507138.5634,127003.0,3913.109,434321949.2904,109605.53333333334,,109605.53333333334,,,,,68.1518495384829,,,,,,33410.441,710.884027777779,
2025-07-09 22:00:00,110785.7,111378.3,110781.9,111327.9,4945.648,549899804.3197,94568.0,2591.68,288164214.7016,109812.01666666666,,109812.01666666666,,,,,71.6952696945357,,,,69.31740488201483,73.43205732113961,38356.089,701.3436921296316,
2025-07-09 23:00:00,111328.0,111483.6,111178.9,111199.9,4277.022,476268886.661,70848.0,2077.501,231361648.683,109994.64999999998,,109994.64999999998,,,,,69.68163802212703,111737.11886610511,109694.375,107651.63113389489,74.15969103978402,72.13537335772487,34079.067,668.2900511188299,
2025-07-10 00:00:00,111199.8,111286.9,110863.2,110868.6,3438.826,382023237.4508,65543.0,1517.448,168588042.4811,110126.475,,110126.475,,,,,64.5221950562928,111871.37045779204,109835.4,107799.429542208,74.92470018663253,72.80059870281048,30640.241,647.9075468589272,
2025-07-10 01:00:00,110868.7,111320.2,110834.6,111148.3,3150.773,349976645.4313,55917.0,1912.76,212466520.6419,110294.09166666667,,110294.09166666667,,,,,66.80476418204398,112028.40839001987,109988.19375,107947.97910998014,72.46607410851186,73.85015511164282,33791.014,634.3819179540159,
2025-07-10 02:00:00,111148.3,111548.3,111088.0,111178.4,4160.178,463050079.7278,68483.0,2226.096,247801511.5191,110488.95833333331,,110488.95833333331,,,,,67.05567221274394,112160.55890128174,110133.7125,108106.86609871824,70.85038170943007,72.74705200152482,37951.192,619.8750914578482,
2025-07-10 03:00:00,111178.4,111183.3,110937.5,111028.2,2312.372,256803479.4295,40964.0,1061.229,117851466.0223,110656.30833333332,,110656.30833333332,,,,,64.38441516518701,112241.8101913541,110259.95625,108278.10230864587,70.6466722229906,71.32104268031084,35638.82,588.7021671696943,
2025-07-10 04:00:00,111028.3,111146.1,110905.3,111106.9,2164.563,240342332.6835,38808.0,1163.668,129213320.4425,110802.71666666666,,110802.71666666666,,,,,65.18380559376968,112327.81673017069,110373.71875,108419.6207698293,69.15619294440619,70.2177489589423,37803.383,559.7103199055533,
2025-07-10 05:00:00,111106.9,111127.6,110894.2,111058.4,2505.715,278082201.4869,37711.0,1360.715,151015369.8635,110965.21666666666,,110965.21666666666,,,,,64.20688302566764,112363.45841016358,110493.8125,108624.1665898364,65.916073690211,68.5729796192026,35297.668000000005,532.517793246758,
2025-07-10 06:00:00,111058.4,111270.0,111050.4,111184.7,2199.533,244507774.7103,48390.0,1051.968,116939372.7044,111106.8083333333,,111106.8083333333,,,,,65.68027573789894,112327.13809270025,110640.35624999998,108953.57440729972,59.4256507488678,64.83263912782834,37497.20100000001,506.44131047619527,
2025-07-10 07:00:00,111184.7,111399.7,111085.7,111186.1,3633.956,404325899.218,68036.0,1642.494,182760691.7807,111062.41666666664,,111062.41666666664,,,,,65.69749292624856,112255.59935821,110775.7375,109295.87564179,56.81693760704727,60.719554015375365,41131.15700000001,490.404534603179,58.268489778635534
2025-07-10 08:00:00,111186.2,111370.3,111082.6,111185.2,2636.566,293223057.1241,46577.0,1182.608,131521149.1919,111104.86666666664,,111104.86666666664,,,,,65.67419483421172,112183.14774958826,110890.4375,109597.72725041171,53.61262042518575,56.61840292703362,38494.59100000001,473.51249005291385,57.8939538786116
2025-07-10 09:00:00,111185.2,111215.2,110970.5,110997.8,2382.992,264726686.8863,43611.0,1219.845,135518643.8167,111122.53333333333,110232.79230769232,111122.53333333333,110232.79230769232,,,,60.74052730486649,111916.4283112112,111008.525,110100.6216887888,45.38895098885066,51.9395030070279,36111.59900000001,454.44478254850407,56.89723816419623
2025-07-10 10:00:00,110997.8,111059.7,110800.0,111036.8,4940.044,548077936.9134,54506.0,2079.758,230754921.2796,111098.27499999998,110326.04615384614,111098.27499999998,110326.04615384614,586.1253104134667,793.4265639209126,-207.30125350744595,61.40427350616996,111560.51998954774,111105.475,110650.43001045224,35.711488077816405,44.90435316395095,41051.64300000001,438.2160506694618,55.03498489257018
2025-07-10 11:00:00,111036.7,111137.9,110915.4,110972.2,2407.382,267287099.2013,43462.0,1124.396,124845391.821,111079.3,110413.3,111079.3,110413.3,521.2946803904197,725.3935930382894,-204.09891264786967,59.56925539879264,111388.59281231403,111058.8125,110729.03218768594,25.841324591496925,35.64725455272134,38644.26100000001,420.23971311367336,53.53278975519598
2025-07-10 12:00:00,110972.1,110972.2,110693.8,110809.0,4430.287,490900303.1678,71222.0,2075.531,229982054.0414,111074.33333333331,110488.6423076923,111074.33333333331,110488.6423076923,446.86340982110414,655.761047233993,-208.8976374128889,55.00156047726021,111362.78045930082,111067.13749999998,110771.49454069916,22.71293040246905,28.08858102392747,34213.97400000002,408.4197370208668,50.967932482068015
2025-07-10 13:00:00,110808.9,110988.0,110432.2,110750.0,8705.438,963849944.0054,132636.0,4382.934,485321479.4897,111041.14166666663,110555.63076923076,111041.14166666663,110555.63076923076,378.1704237739468,586.3633913689815,-208.1929675950347,53.37402881536653,111369.43420991195,111064.89999999998,110760.365790088,23.11375809539761,23.889337696454536,25508.53600000001,420.7014256024615,47.40816689062086
2025-07-10 14:00:00,110750.0,111273.2,110579.3,111195.0,10422.982,1156668325.3997,160875.0,5147.733,571355891.6601,111042.52499999998,110629.02692307692,111042.52499999998,110629.02692307692,369.8815171255847,532.2429228081323,-162.36140568254768,62.56451664480801,111338.38154666702,111056.59375,110774.80595333297,41.72383021637999,29.18350623808222,35931.51800000001,443.46797346892254,45.08707070466892
2025-07-10 15:00:00,111195.1,111363.5,110912.7,111350.0,5928.198,659180197.2831,108546.0,2985.984,332053369.1299,111069.34166666666,110714.14615384614,111069.34166666666,110714.14615384614,374.0371937972086,492.6914905554014,-118.6542967581928,65.19320488641394,111374.90859723212,111065.975,110757.04140276786,68.85099052540941,44.56285961239568,41859.716000000015,444.0789756798459,43.23304247176088
2025-07-10 16:00:00,111350.0,112666.0,111267.7,112596.3,29617.982,3324461697.5472,380681.0,16321.954,1831787471.8034,111193.45833333331,110858.6192307692,111193.45833333331,110858.6192307692,506.21882785299385,496.07332487979954,10.145502973194311,78.52848055990216,111964.2312621626,111173.95625,110383.68123783736,90.1950609417958,66.92329389452841,71477.69800000002,523.5973943731923,44.0483440792394
2025-07-10 17:00:00,112596.4,113760.0,112510.7,113682.2,25562.406,2895213114.722,373585.0,13814.744,1564397909.0455,111412.10833333334,111037.9346153846,111412.10833333334,111037.9346153846,711.6087648416869,549.9571848702714,161.65157997141557,84.29521429367935,112780.381997326,111332.32499999998,109884.26800267395,96.46830822738018,85.17145323152847,97040.10400000002,584.0726115087599,45.82862301356445
2025-07-10 18:00:00,113682.2,113708.1,112953.2,113381.3,13739.324,1556447778.7378,186275.0,7196.825,815267080.4043,111595.15833333334,111192.9846153846,111595.15833333334,111192.9846153846,815.2194687454321,616.2727558390616,198.9467129063705,77.91665685543204,113220.63355823651,111470.00625,109719.37894176348,94.38732832270216,93.68356583062604,83300.78000000003,598.308227216364,47.46054537002909
2025-07-10 19:00:00,113381.3,113645.9,113031.3,113246.1,9790.357,1109756592.3737,119016.0,4295.536,486887419.5628,111766.825,111352.12692307692,111766.825,111352.12692307692,861.0014448800648,677.4549280993124,183.54651678075243,75.10766175053514,113539.34103362294,111608.625,109677.90896637706,90.27986457519484,93.71183370842571,73510.42300000002,599.665874948333,48.95647419678834
2025-07-10 20:00:00,113246.1,113530.4,113208.4,113426.0,3795.801,430437498.8479,64287.0,2049.185,232365698.6478,111953.55833333336,111503.68076923076,111953.55833333336,111503.68076923076,898.2683103437885,732.6582736604314,165.61003668335707,76.35533535650029,113852.71396140956,111753.56875,109654.42353859045,87.71360458360886,90.79359916050196,77306.22400000003,576.5270520359719,50.32774228798432
2025-07-10 21:00:00,113426.0,117500.0,113320.7,116459.4,55820.542,6463007761.5456,884445.0,32125.353,3717269479.6493,112408.69166666668,111686.01153846152,112408.69166666668,111686.01153846152,1239.9556977657048,859.4826296867498,380.4730680789551,87.74675180006432,115151.52565163806,112091.13125,109030.73684836196,86.59919797490055,88.19755571123476,133126.76600000003,876.7581310329746,53.24356766665781
2025-07-10 22:00:00,116459.5,116473.7,115750.0,115983.6,14478.471,1680573058.7435,207142.0,7670.516,890353782.8349,112820.925,111890.1576923077,112820.925,111890.1576923077,1414.0055122949852,998.1133503388088,415.89216195617655,81.01257596000053,115939.1045959098,112391.0625,108843.02040409025,84.59505967885974,86.30262074578972,118648.29500000004,864.0032867802265,55.91640759710853
2025-07-10 23:00:00,115983.7,116074.3,115618.3,115979.2,7345.525,850793753.7364,120005.0,3599.473,416907487.4151,113238.175,112089.90384615386,113238.175,112089.90384615386,1514.3980044563796,1127.1845138682015,387.2134905881781,80.94938021246556,116574.61580115152,112690.63125,108806.64669884848,80.76817868832353,83.98747878069462,111302.77000000003,830.0030128818744,58.02338989111788
2025-07-11 00:00:00,115979.2,116051.0,115186.7,115544.9,8593.836,993222600.298,174224.0,4627.511,534826550.839,113632.83333333331,112252.09615384616,113632.83333333331,112252.09615384616,1512.4980350381811,1223.5128941606963,288.9851408774848,74.62860191729402,116995.29349536324,112963.1125,108930.93150463676,76.25920466611991,80.5408143444344,102708.93400000004,832.8610951417185,58.84362661135174
2025-07-11 01:00:00,115544.9,116039.4,115467.0,115934.7,4108.275,475714146.4112,102782.0,2229.286,258122993.675,114064.89166666666,112434.20384615388,114064.89166666666,112434.20384615388,1526.1399111878854,1299.1696484174936,226.97026277039183,76.4445100048532,117409.25566795027,113271.66875,109134.0818320497,75.49009079738674,77.50582471727672,106817.20900000005,811.1560038799081,59.595510271566106
2025-07-11 02:00:00,115934.7,116754.3,115670.0,116614.7,9692.895,1127693414.7726,152026.0,5404.544,628809110.7065,114516.53333333333,112655.20769230773,114516.53333333333,112655.20769230773,1582.4950954569797,1370.001010177365,212.4940852796144,79.28903388761839,117883.9467587091,113620.2875,109356.62824129088,77.92751585989328,76.55893710779998,116510.10400000004,833.9180035565827,60.62396720818179
2025-07-11 03:00:00,116614.7,116945.8,116322.0,116839.5,7523.234,877158590.3518,117077.0,3963.273,462237960.3431,114973.99166666664,112874.10000000003,114973.99166666664,112874.10000000003,1619.231682280748,1432.3086782032108,186.92300407753717,80.16026502307976,118285.67224546142,113986.99375,109688.31525453855,82.93141668819531,78.78300778182512,124033.33800000005,816.4081699268677,61.65020130839221
2025-07-11 04:00:00,116839.5,116886.2,116429.2,116858.6,5377.69,627387239.7505,97715.0,2214.055,258318743.3601,115329.18333333332,113092.56923076928,115329.18333333332,113092.56923076928,1618.592260292935,1478.879573725642,139.71268656729308,80.23796028636207,118541.62555430106,114365.09375,110188.56194569894,86.15000563115541,82.33631272641468,129411.02800000003,786.4574890996287,62.590915900251765
2025-07-11 05:00:00,116858.5,118395.9,116858.5,117819.8,26361.167,3102038067.5901,368776.0,14235.174,1674895993.8707,115673.98333333334,113353.78461538463,115673.98333333334,113353.78461538463,1693.5564577510086,1532.5487947319834,161.00766301902513,83.75882409543343,118854.05041122744,114806.95625,110759.86208877256,87.30537581396545,85.46226604443872,155772.19500000004,849.0360316746592,64.01902078478055
2025-07-11 06:00:00,117819.7,118365.0,117570.8,117626.8,13608.789,1605134172.4774,208263.0,6041.619,712593535.6164,116027.775,113604.55000000005,116027.775,113604.55000000005,1696.2293930341402,1573.4689443075226,122.7604487266176,80.58763526667178,119011.43215298462,115208.94375,111406.4553470154,86.77614445725573,86.74384196745886,142163.40600000005,844.4663623684373,65.32811692893193
2025-07-11 07:00:00,117626.8,118089.0,117431.1,117522.7,11809.141,1389792093.2111,174055.0,5898.915,694239079.4444,116384.15833333333,113853.17692307696,116384.15833333333,113853.17692307696,1655.976447912166,1594.0958202086836,61.88062770348233,78.81712589047073,118982.81602098636,115594.7375,112206.65897901363,85.74327483987808,86.60826503703309,130354.26500000004,828.9191655044004,66.1254369230627
2025-07-11 08:00:00,117522.7,118118.0,117522.7,117950.0,6392.849,753345791.9318,106660.0,3165.633,373010913.9767,116761.15833333333,114113.3807692308,116761.15833333333,114113.3807692308,1643.2074614977755,1606.3737305309564,36.83373096681908,80.72879826814413,119118.4485138545,115929.34375,112740.2389861455,84.69143803143506,85.73695244285629,136747.11400000003,809.4509017123673,66.8689739619076
2025-07-11 09:00:00,117950.0,118882.8,117861.0,118452.5,11734.539,1390163853.6541,182522.0,6619.596,784148113.5097,116927.25,114392.85769230772,116927.25,114392.85769230772,1658.8626084418938,1619.495950008691,39.36665843320316,82.7433604045637,119412.4515530736,116227.4875,113042.5234469264,85.75277905419325,85.39583064183546,148481.65300000002,827.1466599030036,67.85889693120973
2025-07-11 10:00:00,118452.5,118452.5,117918.0,117960.8,6892.448,814577260.3715,120155.0,3339.116,394647482.2449,117092.01666666666,114653.45769230773,117092.01666666666,114653.45769230773,1586.4470315204962,1611.233720386642,-24.786688866145823,74.37473500454111,119436.41194204972,116513.70625,113591.00055795028,83.17278597752414,84.53900102105081,141589.20500000002,802.75943824442,68.76632631973668
2025-07-11 11:00:00,117960.9,118090.6,117581.3,117790.1,5846.53,688552845.962,111621.0,2724.5,320896209.5809,117242.925,114914.70000000004,117242.925,114914.70000000004,1486.3148477318318,1580.0040022229396,-93.68915449110771,71.60897538711536,119238.51905772326,116797.70625,114356.89344227676,77.14106953548234,82.02221152239991,135742.67500000002,778.3044850573853,68.52426815439809
2025-07-11 12:00:00,117790.0,118226.0,117684.6,117838.2,5406.902,637473332.5046,95521.0,2660.694,313739123.5773,117434.03333333334,115176.29230769236,117434.03333333334,115176.29230769236,1391.7148077449529,1532.9317036034429,-141.21689585849003,71.93249237440298,118829.01521437956,117073.46875,115317.92228562044,70.18383813847804,76.83256455049485,141149.57700000002,758.562444635936,68.38959708134193
2025-07-11 13:00:00,117838.1,118191.9,117255.0,117967.1,12959.253,1524534991.8511,226148.0,6543.349,769934176.076,117603.40000000002,115445.32692307697,117603.40000000002,115445.32692307697,1311.672691250045,1477.6169505150935,-165.94425926504823,72.84465418826544,118943.03077762852,117167.7,115392.36922237148,66.5794567244097,71.30145479945669,154108.83000000002,773.4239075829408,66.93181680729252
2025-07-11 14:00:00,117967.0,118160.0,117361.2,117847.9,9873.83,1163321729.8555,190687.0,4516.472,532192913.7818,117706.16666666669,115716.05384615388,117706.16666666669,115716.05384615388,1216.6080121401028,1412.3647159213458,-195.756703781243,70.51357620612656,118976.15187548196,117284.21875,115592.28562451804,63.183036253587424,66.64877703882506,144235.00000000003,775.5385819510293,65.59551822274722
2025-07-11 15:00:00,117847.9,117968.7,116725.1,116910.3,13594.908,1594515229.5581,240440.0,6445.049,756037543.9719,117712.0666666667,115952.98846153848,117712.0666666667,115952.98846153848,1023.0662816576078,1315.0401073554112,-291.9738256978035,55.22329532516004,118910.30183741527,117342.4125,115774.52316258474,43.54867252898914,57.77038850232875,130640.09200000003,814.543700121776,62.552254729683085
2025-07-11 16:00:00,116910.3,117454.0,116611.1,117403.1,10971.653,1283967083.0589,212437.0,5563.896,651068871.259,117757.4416666667,116191.76153846156,117757.4416666667,116191.76153846156,917.4674543674772,1215.6469441084278,-298.17948974095043,60.21151847040601,118722.4658377816,117458.55000000002,116194.63416221844,33.756044256428005,46.82925101300152,141611.74500000002,816.9067251116276,59.46686354275918
2025-07-11 17:00:00,117403.0,117750.0,117234.0,117625.1,5840.375,686433215.9682,123067.0,2893.844,340151306.5197,117741.21666666667,116433.11153846156,117741.21666666667,116433.11153846156,848.2052626225195,1123.7865237369506,-275.5812611144311,62.29308232379499,118553.76585177003,117564.20000000004,116574.63414823,29.361049192412025,35.55525532594305,147452.12000000002,791.8311646856586,57.08697716213891
2025-07-11 18:00:00,117625.1,117735.4,117290.5,117692.8,3061.932,359915985.8648,77515.0,1556.009,182899130.6027,117746.71666666667,116629.1307692308,117746.71666666667,116629.1307692308,789.7963002148608,1040.288967856428,-250.49266764156727,62.94340112254818,118491.71296728702,117631.58125000005,116771.44953271304,42.37208551598656,35.163059654942195,150514.05200000005,762.9202342951866,54.90541464657033
2025-07-11 19:00:00,117692.8,118128.0,117401.2,118072.7,5757.035,678658689.9302,105869.0,2972.359,350426746.4073,117792.55000000005,116797.99615384618,117792.55000000005,116797.99615384618,774.4007584599312,973.816915507304,-199.41615704737276,66.50880868772717,118488.31169302134,117708.65625000004,116929.00080697871,52.19732652492249,41.31015374444036,156271.08700000003,759.9102147705879,53.49506044935534
2025-07-11 20:00:00,118072.7,118072.7,117615.3,117619.5,3336.702,393167581.6833,72804.0,1549.971,182645734.4955,117765.00833333336,116961.00384615388,117765.00833333336,116961.00384615388,699.683987029799,905.2836833879278,-205.5996963581288,59.05293708050503,118404.40577702156,117756.21250000002,117108.01922297847,55.57282819751674,50.0474134128086,152934.38500000004,734.7010302063718,52.202235768574944
2025-07-11 21:00:00,117619.5,117868.0,117431.2,117585.8,3411.091,401204606.4597,70179.0,1641.835,193103125.551,117692.78333333335,117127.9153846154,117692.78333333335,117127.9153846154,628.94662622553,836.1994190973284,-207.2527928717983,58.516363523879946,118393.92807391282,117741.58750000002,117089.24692608725,59.81961348228207,55.86325606824044,149523.29400000005,709.875944355841,50.39575571201824
2025-07-11 22:00:00,117585.8,117643.0,117130.0,117591.5,5515.316,647655604.6603,104821.0,2881.269,338320852.6923,117662.00833333336,117288.12692307695,117662.00833333336,117288.12692307695,566.6876978910586,768.821488795761,-202.13379090470232,58.58637490592893,118393.49612989512,117739.38125000002,117085.26637010492,58.60966682170024,58.000702833833024,155038.61000000004,693.469615659521,47.78298156049152
2025-07-11 23:00:00,117591.5,117646.9,117410.0,117500.0,2148.967,252660805.8279,46144.0,1096.725,128949952.221,117637.83333333336,117328.15000000004,117637.83333333336,117328.15000000004,501.1232464134228,701.8969282001764,-200.77368178675363,56.89096750693727,118394.04662523036,117737.96250000002,117081.87837476969,59.09911405439173,59.17613145279135,152889.64300000004,655.4221476878937,45.39631119803562
2025-07-12 00:00:00,117500.0,117625.0,117055.0,117379.4,2881.906,338099523.0627,60109.0,1253.472,147074954.4224,117599.60000000002,117381.83461538464,117599.60000000002,117381.83461538464,431.1723135858047,634.2157745465835,-203.0434609607788,54.600151574276055,118370.32763041728,117702.30000000002,117034.27236958274,55.51453591862177,57.74110559823791,150007.73700000005,648.3036353805693,42.11921568253903
2025-07-12 01:00:00,117379.4,117662.0,117379.3,117618.6,1988.713,233832557.8434,44902.0,1179.759,138710271.9517,117570.55833333336,117444.88846153847,117570.55833333336,117444.88846153847,398.55395673688326,575.3003200941585,-176.7463633572752,58.266534933436674,118194.65059816034,117650.18125000002,117105.7119018397,57.41743983746054,57.34369660349134,151996.45000000004,617.8366657655216,39.21165244446161
2025-07-12 02:00:00,117618.6,117780.0,117526.0,117565.0,1885.646,221851650.6777,42127.0,866.534,101949947.7034,117546.98333333337,117522.58461538464,117546.98333333337,117522.58461538464,361.7378070879058,521.9096918425953,-160.17188475468947,57.129329575318046,118146.68462986276,117625.44375000002,117104.20287013728,59.63537605010348,57.52245060206192,150110.80400000003,587.5169436183947,36.864159749068186
2025-07-12 03:00:00,117565.0,117818.6,117560.9,117730.0,1708.526,201107836.3139,36617.0,909.261,107028690.7228,117615.29166666669,117591.63461538464,117615.29166666669,117591.63461538464,346.3853744870576,478.02861250371086,-131.6432380166533,59.786982180601925,118138.97919660003,117621.6875,117104.39580339998,64.07030648234922,60.37437412330441,151819.33000000005,560.0321983168628,34.819457960553656
2025-07-12 04:00:00,117730.0,117845.6,117527.6,117609.7,1687.974,198657069.9073,42584.0,772.766,90951468.6471,117632.50833333336,117629.90384615386,117632.50833333336,117629.90384615386,315.79841669576126,437.4710635517234,-121.67264685596216,56.95528794646209,118112.47198071396,117607.40625,117102.34051928608,59.16291505474057,60.956199195731095,150131.35600000006,539.8628484571242,32.81950548538193
2025-07-12 05:00:00,117609.7,117677.0,117454.9,117640.4,1564.85,183966165.2778,38353.0,738.294,86801205.9721,117633.78333333333,117660.70769230773,117633.78333333333,117660.70769230773,291.1606579985237,400.89346216342346,-109.7328041648998,57.520080346349566,118057.46697817568,117586.9875,117116.50802182432,56.38707673190404,59.87343275633128,151696.20600000006,513.3826110856977,30.70014031863541
2025-07-12 06:00:00,117640.3,117943.8,117613.5,117791.3,2738.388,322621214.8087,56004.0,1550.992,182724400.5921,117641.99166666664,117696.58076923076,117641.99166666664,117696.58076923076,284.41027607329306,371.77266564089086,-87.3623895675978,60.33411677670221,118046.82668262935,117583.45,117120.07331737068,59.53430340750622,58.36143173138362,154434.59400000007,498.1257268285565,29.60891993781417
2025-07-12 07:00:00,117791.2,118036.7,117579.9,117689.7,3795.631,447096873.7567,65701.0,1646.393,193989706.6397,117610.075,117691.57692307694,117610.075,117691.57692307694,263.24617510815733,344.6410430077075,-81.39486789955015,57.5124541729536,117940.00313147248,117632.1625,117324.32186852752,63.853294659755456,59.92489159972191,150638.96300000008,494.6819162595104,28.88482916208224
2025-07-12 08:00:00,117689.6,117900.0,117673.4,117871.2,1655.061,194929031.322,37415.0,864.421,101812529.6948,117631.05,117700.97692307696,117631.05,117700.97692307696,262.8678075860953,324.1977341523044,-61.32992656620911,61.08844439632023,117965.57243830612,117661.41875,117357.26506169386,73.3813524319922,65.58965016641797,152294.02400000006,472.3417565712184,28.22107928432796
2025-07-12 09:00:00,117871.3,118176.9,117823.1,118119.8,3694.28,435927746.9383,64202.0,2306.955,272246424.7081,117675.55,117723.94230769233,117675.55,117723.94230769233,284.93321652302984,314.3816047449858,-29.448388221955952,65.46749478837134,118067.6829001256,117692.3375,117316.9920998744,80.90168725705202,72.71211144959989,155988.30400000006,462.4632768569492,28.435531928173017
