open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,MACD_Long,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,Stoch_SlowK,Stoch_SlowD,ATR,ATR_Long,ADX,OBV
2025-06-20 00:00:00,104607.1,104770.0,104338.5,104555.1,8187,856278850,104996.12,105566.71,,-413.2359,-403.1878,-10.0481,-455.406,45.64,46.03,106876.6,104996.12,103115.65,109715.29,49.9065,39.6387,1023.42,1066.08,24.8383,-186363
2025-06-20 04:00:00,104555.0,105765.8,104185.3,105763.5,22782,2390620000,104946.8,105509.98,,-295.1441,-381.5791,86.435,-388.9093,54.39,51.76,106687.18,104946.8,103206.41,109718.5,71.2513,53.38,1063.22,1076.36,23.5224,-163581
2025-06-20 08:00:00,105763.6,106486.2,105715.0,105928.6,35130,3725277000,104865.56,105472.14,,-186.0882,-342.4809,156.3927,-321.8551,55.45,52.48,106220.76,104865.56,103510.36,109721.89,78.7062,66.6213,1042.36,1070.26,22.3564,-128451
2025-06-20 12:00:00,105928.7,106111.9,103805.9,104168.5,58185,6101879300,104738.43,105403.97,,-238.9318,-321.7711,82.8393,-350.9195,43.81,44.94,105828.34,104738.43,103648.52,109665.73,68.6469,72.8681,1132.62,1094.98,22.2934,-186637
2025-06-20 16:00:00,104168.5,104221.0,102255.3,103263.9,58188,6002988000,104621.98,105331.99,,-349.7724,-327.3713,-22.401,-419.2449,39.25,41.7,105814.66,104621.98,103429.3,109604.91,43.2926,63.5486,1192.12,1112.39,23.2983,-244825
2025-06-20 20:00:00,103263.8,103796.8,102903.6,103246.1,16630,1718509000,104574.33,105257.7,,-434.0472,-348.7065,-85.3407,-476.4569,39.16,41.64,105899.56,104574.33,103249.09,109582.07,23.8392,45.2596,1170.77,1108.01,24.2314,-261455
2025-06-21 00:00:00,103246.1,103641.0,103067.7,103434.5,8660,894965500,104514.52,105191.4,,-480.099,-374.985,-105.114,-513.5709,40.65,42.59,105929.14,104514.52,103099.9,109574.12,25.0427,30.7249,1128.09,1097.31,25.0978,-252795
2025-06-21 04:00:00,103434.6,103550.0,103268.6,103402.2,6144,635231170,104459.23,105147.26,,-513.285,-402.645,-110.64,-544.3505,40.47,42.46,105954.68,104459.23,102963.78,109582.88,26.1323,25.0048,1067.62,1080.99,25.9024,-258939
2025-06-21 08:00:00,103402.1,103940.6,103401.9,103827.5,12050,1250226800,104393.99,105139.12,,-499.5088,-422.0178,-77.4911,-546.6804,44.04,44.69,105880.12,104393.99,102907.87,109593.22,30.7129,27.296,1029.84,1070.15,26.0616,-246889
2025-06-21 12:00:00,103827.5,103899.0,103222.7,103516.7,17939,1857920800,104323.55,105112.83,,-507.8164,-439.1775,-68.6389,-561.4789,42.05,43.4,105835.54,104323.55,102811.56,109603.53,31.3605,29.4019,1004.58,1062.27,26.358,-264828
2025-06-21 16:00:00,103516.7,103600.0,102128.2,102207.5,22756,2340380200,104194.36,105057.19,,-612.9756,-473.9371,-139.0385,-636.7844,34.91,38.49,105946.83,104194.36,102441.89,109649.87,22.9312,28.3349,1037.96,1070.46,27.4309,-287584
2025-06-21 20:00:00,102207.5,102849.2,100789.9,102079.8,53222,5411432000,104061.14,104990.94,,-698.5668,-518.863,-179.7037,-704.3715,34.3,38.04,106019.2,104061.14,102103.09,109702.06,18.0927,24.1282,1110.91,1090.24,29.1559,-340806
2025-06-22 00:00:00,102079.8,103362.6,101781.8,102340.0,46914,4805703700,103989.48,104936.74,,-736.9078,-562.472,-174.4358,-745.6267,36.73,39.53,106084.55,103989.48,101894.41,109743.1,17.2255,19.4165,1144.47,1100.05,30.0314,-293893
2025-06-22 04:00:00,102340.0,102910.7,102220.9,102399.0,16170,1659093800,103867.78,104864.18,,-753.8427,-600.7461,-153.0966,-774.2218,37.3,39.87,106034.3,103867.78,101701.27,109780.26,26.035,20.4511,1112.0,1091.85,30.8444,-277722
2025-06-22 08:00:00,102399.1,102770.6,102022.5,102693.7,14959,1532175600,103749.75,104814.27,,-735.0112,-627.5991,-107.412,-780.0644,40.18,41.61,105901.98,103749.75,101597.52,109805.53,29.6274,24.296,1086.0,1084.97,31.7214,-262763
2025-06-22 12:00:00,102693.7,102789.7,98786.9,98849.9,119444,11973913000,103462.95,104690.76,,-1018.5088,-705.7811,-312.7278,-973.3496,24.42,29.82,106457.11,103462.95,100468.79,109995.06,20.8294,25.4973,1294.35,1143.33,33.9125,-382207
2025-06-22 16:00:00,98849.7,100348.7,98608.9,98829.7,44659,4435979000,103168.55,104566.74,,-1230.6268,-810.7502,-419.8766,-1134.7517,24.36,29.77,106717.75,103168.55,99619.35,110166.54,12.3943,20.9504,1326.16,1155.26,35.9999,-426866
2025-06-22 20:00:00,98829.7,100993.5,98115.4,100904.7,51417,5123976700,103011.03,104489.16,,-1217.2649,-892.0532,-325.2117,-1163.3267,39.25,39.89,106666.9,103011.03,99355.16,110228.31,16.4818,16.5685,1437.02,1189.71,37.1074,-375449
2025-06-23 00:00:00,100904.7,101580.6,100425.6,101104.4,27456,2772309000,102856.12,104419.61,,-1176.9937,-949.0413,-227.9524,-1171.9567,40.47,40.75,106559.16,102856.12,99153.09,110279.14,33.3129,20.7296,1416.87,1189.02,37.4286,-347994
2025-06-23 04:00:00,101104.3,102155.1,100899.3,101874.5,23145,2352863500,102719.49,104349.9,,-1070.5966,-973.3523,-97.2443,-1134.9706,45.03,44.01,106355.06,102719.49,99083.92,110302.52,53.8425,34.5457,1405.37,1190.35,37.0752,-324849
2025-06-23 08:00:00,101874.4,102028.9,101071.1,101248.5,18847,1912930400,102554.16,104266.36,,-1024.9739,-983.6766,-41.2972,-1128.9725,42.2,42.04,106141.2,102554.16,98967.12,110335.48,56.5428,47.8994,1373.4,1185.7,36.747,-343696
2025-06-23 12:00:00,101248.4,102596.5,100749.8,101369.7,54411,5535184400,102334.47,104186.27,,-967.8806,-980.5174,12.6368,-1112.1394,42.95,42.56,105635.14,102334.47,99033.8,110355.96,58.061,56.1488,1407.21,1198.92,35.7917,-289285
2025-06-23 16:00:00,101369.6,103273.7,99547.6,103114.2,96847,9839181000,102193.75,104150.06,,-772.957,-939.0053,166.0483,-1004.9614,52.48,49.45,105083.95,102193.75,99303.55,110351.56,65.3606,59.9881,1572.84,1249.47,35.6466,-192439
2025-06-23 20:00:00,103114.2,106050.0,102818.4,105290.9,76517,8011654000,102249.87,104145.36,,-437.7906,-838.7624,400.9718,-799.4643,61.2,56.32,105328.7,102249.87,99171.04,110347.79,77.5765,66.9994,1691.32,1289.11,33.103,-115921
2025-06-24 00:00:00,105291.0,105454.1,104658.0,104870.0,22863,2400756200,102330.17,104137.72,105175.52,-203.7828,-711.7665,507.9836,-640.812,58.94,54.81,105589.12,102330.17,99071.23,110341.83,87.3307,76.7559,1627.38,1279.25,30.741,-138785
2025-06-24 04:00:00,104870.0,105775.9,104651.4,104891.8,27515,2895681000,102412.46,104124.87,105183.8,-16.382,-572.6896,556.3076,-500.8703,59.03,54.87,105838.58,102412.46,98986.34,110286.91,86.9882,83.9651,1591.46,1276.15,28.7769,-111270
2025-06-24 08:00:00,104891.8,105525.0,104570.8,105134.6,23690,2488575500,102497.47,104110.24,105195.42,149.9973,-428.1522,578.1495,-366.5757,60.01,55.63,106100.59,102497.47,98894.34,110237.68,86.3316,86.8835,1545.94,1269.72,26.8885,-87580
2025-06-24 12:00:00,105134.5,105675.0,104750.0,105184.4,32531,3423245000,102586.58,104073.46,105200.2,282.6147,-285.9988,568.6135,-247.431,60.22,55.79,106358.97,102586.58,98814.19,110153.57,87.6524,86.9907,1501.59,1262.82,25.2554,-55050
2025-06-24 16:00:00,105184.3,106239.0,105125.3,105582.1,27243,2880287000,102674.3,104048.25,105206.64,415.0219,-145.7947,560.8166,-124.4401,61.95,57.08,106634.96,102674.3,98713.65,109987.12,89.8226,87.9355,1473.88,1259.84,24.1868,-27807
2025-06-24 20:00:00,105582.1,106073.9,105382.4,106034.9,10609,1122642700,102800.22,104021.45,105216.98,550.151,-6.6055,556.7565,3.9793,63.87,58.53,107012.12,102800.22,98588.3,109862.88,92.8307,90.1019,1418.0,1248.47,23.1946,-17198
2025-06-25 00:00:00,106034.9,106750.9,105755.6,106177.0,25837,2747141600,102998.69,103973.11,105229.77,661.0874,126.933,534.1544,120.863,64.47,58.99,107447.61,102998.69,98549.77,109756.76,94.2518,92.3017,1387.8,1243.41,22.8074,8639
2025-06-25 04:00:00,106176.9,106664.2,105949.2,106547.5,11858,1260214500,103222.08,103969.06,105245.85,770.0252,255.5515,514.4738,238.7193,66.07,60.19,107906.44,103222.08,98537.72,109640.09,96.006,94.3628,1339.75,1232.84,22.4479,20497
2025-06-25 08:00:00,106547.5,107187.6,106286.5,107136.3,25271,2698874000,103461.89,103960.71,105267.37,893.57,383.1552,510.4148,367.7328,68.49,62.05,108423.92,103461.89,98499.85,109565.47,96.6197,95.6258,1308.42,1226.21,22.5226,45768
2025-06-25 12:00:00,107136.3,108095.7,106700.0,106982.6,62656,6734665000,103691.07,103966.14,105283.47,967.9201,500.1082,467.812,468.5157,67.14,61.26,108854.87,103691.07,98527.27,109459.03,94.4944,95.7067,1314.65,1229.6,23.2204,-16888
2025-06-25 16:00:00,106982.7,107863.1,106859.0,107698.2,20971,2251596800,103941.3,104008.25,105301.69,1072.2262,614.5317,457.6944,588.1224,70.1,63.51,109365.94,103941.3,98516.64,109327.8,93.8856,94.9999,1292.47,1225.09,23.8685,4083
2025-06-25 20:00:00,107698.1,107965.9,107022.6,107280.0,12685,1363084000,104362.8,104069.87,105313.47,1108.3677,713.299,395.0687,666.5356,66.34,61.33,109438.34,104362.8,99287.26,109214.23,90.9286,93.1029,1267.53,1219.45,24.5421,-8602
2025-06-26 00:00:00,107280.1,108249.9,107041.4,107809.3,21443,2309419500,104811.78,104133.44,105334.49,1166.276,803.8944,362.3816,756.7112,68.63,63.02,109416.93,104811.78,100206.62,109134.91,92.5652,92.4598,1263.31,1219.23,25.3696,12841
2025-06-26 04:00:00,107809.4,108044.9,107467.6,107768.5,10863,1170526300,105154.97,104198.65,105351.31,1195.1002,882.1356,312.9647,827.9878,68.25,62.8,109563.11,105154.97,100746.83,109064.2,89.7536,91.0824,1214.31,1206.39,26.138,1978
2025-06-26 08:00:00,107768.6,108135.0,107050.0,107272.8,17853,1918227600,105463.39,104241.46,105374.04,1164.5209,938.6126,225.9083,860.0043,63.58,60.09,109545.89,105463.39,101380.89,108942.27,84.0817,88.8002,1205.07,1203.96,26.1961,-15875
2025-06-26 12:00:00,107272.8,107724.5,106500.0,107260.0,33277,3563856400,105732.66,104288.15,105393.92,1126.2708,976.1442,150.1265,882.4385,63.46,60.02,109533.49,105732.66,101931.84,108877.54,77.817,83.8841,1206.46,1204.38,25.4588,-49151
2025-06-26 16:00:00,107259.9,107630.8,106952.0,107476.1,13298,1426738000,106044.05,104341.84,105415.52,1100.7064,1001.0567,99.6498,908.0124,64.68,60.83,109306.69,106044.05,102781.4,108824.98,74.8089,78.9026,1168.77,1193.86,24.7741,-35854
2025-06-26 20:00:00,107476.0,107971.3,106789.9,106913.7,17701,1898224800,106321.24,104385.23,105423.16,1023.27,1005.4993,17.7706,897.2181,59.15,57.64,108794.88,106321.24,103847.62,108789.28,69.407,74.011,1169.67,1193.61,24.4927,-53554
2025-06-27 00:00:00,106913.8,107462.5,106345.2,107428.0,15904,1701100500,106536.94,104458.33,105436.9,991.9659,1002.7927,-10.8267,909.2179,62.32,59.67,108566.89,106536.94,104506.98,108783.15,68.8214,71.0124,1165.93,1192.09,23.5704,-37650
2025-06-27 04:00:00,107428.1,107686.0,106801.0,106816.9,13996,1500915600,106613.23,104498.02,105448.59,907.3868,983.7115,-76.3247,884.3766,56.68,56.31,108563.26,106613.23,104663.21,108781.62,57.0408,65.0898,1145.87,1185.95,22.9653,-51646
2025-06-27 08:00:00,106816.9,107125.9,106616.8,106943.7,18757,2005105900,106716.92,104535.8,105460.41,840.8956,955.1483,-114.2527,865.0554,57.54,56.84,108498.39,106716.92,104935.44,108781.03,52.3708,59.411,1100.38,1172.41,22.123,-32889
2025-06-27 12:00:00,106943.7,107378.6,106313.1,107261.3,34012,3630785300,106835.4,104589.3,105465.31,804.5541,925.0295,-120.4753,860.0906,59.7,58.17,108419.87,106835.4,105250.92,108799.08,45.1412,51.5176,1097.89,1170.27,20.8873,1122
2025-06-27 16:00:00,107261.2,107659.9,106373.3,106748.1,27344,2924216000,106916.07,104629.91,105469.31,725.9737,885.2183,-159.2446,825.8851,54.85,55.27,108297.2,106916.07,105534.94,108828.03,38.4448,45.3189,1111.37,1172.6,20.1063,-26222
2025-06-27 20:00:00,106748.2,107232.1,106736.7,107010.7,8626,923281000,107007.38,104689.02,105480.98,677.0828,843.5912,-166.5084,805.6401,56.79,56.44,108137.08,107007.38,105877.69,108879.8,36.0422,39.876,1067.37,1159.05,19.3811,-17596
2025-06-28 00:00:00,107010.6,107313.4,106767.0,107248.0,8574,917593600,107090.68,104749.94,105493.3,649.9918,804.8713,-154.8795,796.1673,58.51,57.49,108014.66,107090.68,106166.7,108935.58,35.5828,36.6899,1030.16,1146.8,18.8218,-9022
2025-06-28 04:00:00,107248.0,107458.4,107127.2,107433.0,5267,565190300,107160.59,104806.45,105508.39,636.1172,771.1205,-135.0033,793.3373,59.86,58.32,107957.27,107160.59,106363.91,108995.77,47.3702,39.665,980.23,1130.49,18.5108,-3755
2025-06-28 08:00:00,107433.1,107450.0,107194.7,107320.3,5081,545105340,107217.75,104861.76,105524.2,609.0073,738.6979,-129.6906,781.3159,58.61,57.6,107875.96,107217.75,106559.54,109045.72,53.7918,45.5816,928.45,1112.98,18.2219,-8836
2025-06-28 12:00:00,107320.2,107538.0,107039.8,107407.6,6988,749361860,107260.76,104894.64,105539.14,587.7912,708.5165,-120.7253,771.4961,59.32,58.02,107846.59,107260.76,106674.91,109102.51,57.7266,52.9629,897.72,1100.69,17.6329,-1848
2025-06-28 16:00:00,107407.7,107494.0,107157.0,107162.5,6568,704905860,107262.06,104919.31,105555.06,544.9183,675.7969,-130.8786,746.9877,56.4,56.38,107846.91,107262.06,106677.23,109134.16,55.5273,55.6819,857.67,1085.42,17.086,-8416
2025-06-28 20:00:00,107162.5,107324.8,107096.7,107241.0,3194,342414980,107274.98,104980.77,105573.11,511.3806,642.9136,-131.533,726.223,57.13,56.79,107845.8,107274.98,106704.16,109182.11,55.7524,56.3354,812.7,1068.27,16.4413,-5222
2025-06-29 00:00:00,107240.9,107464.0,107112.6,107156.5,6341,680425200,107247.9,105058.62,105588.15,472.5362,608.8381,-136.302,700.6131,56.05,56.19,107786.31,107247.9,106709.48,109228.27,52.6816,54.6538,779.75,1053.93,16.1152,-11563
2025-06-29 04:00:00,107156.5,107372.6,107156.4,107367.2,3360,360436580,107252.26,105141.04,105608.24,453.5255,577.7756,-124.2501,685.7486,58.18,57.37,107793.05,107252.26,106711.47,109280.87,61.1999,56.5446,739.5,1037.18,15.8123,-8203
2025-06-29 08:00:00,107367.3,108460.0,107351.6,108448.3,25225,2722544400,107284.21,105241.31,105633.77,519.7043,566.1613,-46.4571,723.6656,67.01,62.75,108000.04,107284.21,106568.38,109378.27,75.6988,63.1935,765.85,1038.6,17.2503,17022
2025-06-29 12:00:00,108448.3,108499.0,107580.6,107686.9,14700,1587816200,107280.13,105327.01,105655.97,504.8927,553.9076,-49.0149,714.3964,57.76,57.39,107985.73,107280.13,106574.53,109442.88,79.6941,72.1976,776.74,1036.2,18.6334,2322
2025-06-29 16:00:00,107686.9,107735.7,107233.1,107346.5,13327,1432321400,107283.81,105397.39,105693.98,460.3801,535.2021,-74.822,685.8793,54.16,55.18,107989.99,107283.81,106577.64,109488.16,69.8597,75.0842,757.16,1025.53,19.0292,-11005
2025-06-29 20:00:00,107346.5,108400.0,107203.8,108309.8,16495,1779858000,107336.3,105493.25,105741.56,497.1034,527.5824,-30.4789,706.2327,61.48,59.79,108171.82,107336.3,106500.79,109568.56,67.0745,72.2094,788.52,1028.94,20.2518,5490
2025-06-30 00:00:00,108309.8,108783.9,108193.5,108466.7,16475,1788053800,107385.84,105618.44,105783.38,532.7265,528.6112,4.1153,727.9487,62.52,60.48,108355.33,107385.84,106416.34,109654.8,74.2936,70.4092,774.37,1020.17,21.795,21965
2025-06-30 04:00:00,108466.8,108500.0,107427.5,107562.6,20237,2182961400,107418.28,105728.09,105814.39,482.4435,519.3776,-36.9342,697.6711,53.48,54.76,108365.58,107418.28,106470.98,109708.48,71.6839,71.0173,795.67,1021.21,21.5943,1728
2025-06-30 08:00:00,107562.6,107916.6,107320.0,107608.1,14358,1544862100,107427.28,105833.45,105840.38,441.1796,503.738,-62.5584,670.5705,53.85,54.98,108378.2,107427.28,106476.38,109757.14,52.1788,66.0521,781.45,1012.72,21.2057,16086
2025-06-30 12:00:00,107608.1,107821.8,106686.4,107525.6,38964,4179128000,107462.72,105935.98,105857.66,397.2415,482.4387,-85.1972,639.9216,53.04,54.47,108371.91,107462.72,106553.52,109805.38,37.3468,53.7365,806.73,1015.18,19.7565,-22878
2025-06-30 16:00:00,107525.7,107775.0,107057.9,107689.6,15502,1665802400,107500.02,106035.91,105882.06,371.3727,460.2255,-88.8528,618.7172,54.5,55.34,108381.77,107500.02,106618.27,109855.38,40.1407,43.2221,800.33,1009.21,18.4108,-7376
2025-06-30 20:00:00,107689.6,107714.9,106863.8,107087.4,9144,980446000,107491.32,106200.66,105901.84,298.8342,427.9473,-129.113,567.3838,48.54,51.52,108385.66,107491.32,106596.98,109881.73,35.652,37.7131,803.95,1006.05,17.3513,-16521
2025-07-01 00:00:00,107087.3,107499.9,106972.9,107149.4,9333,1000577000,107511.38,106367.05,105917.99,243.5424,391.0663,-147.5239,523.7568,49.16,51.88,108354.67,107511.38,106668.09,109885.2,29.6734,35.1554,784.17,996.47,16.3674,-7188
2025-07-01 04:00:00,107149.4,107164.5,106557.4,107134.9,15897,1698591200,107517.59,106491.65,105934.12,196.2905,352.1112,-155.8206,483.112,49.01,51.79,108347.77,107517.59,106687.42,109892.99,22.3765,29.234,771.52,988.68,16.1395,-23085
2025-07-01 08:00:00,107134.8,107139.1,106222.0,106556.8,16028,1707440500,107483.03,106600.7,105944.27,110.9166,303.8722,-192.9556,417.0401,43.41,48.13,108407.43,107483.03,106558.64,109871.34,20.36,24.1366,781.92,987.25,16.4218,-39113
2025-07-01 12:00:00,106556.8,107140.7,105578.0,105908.3,45292,4810425000,107406.8,106681.38,105947.05,-8.9679,241.3042,-250.2721,326.0384,38.14,44.44,108558.63,107406.8,106254.97,109791.56,16.4363,19.7242,837.69,998.76,17.491,-84405
2025-07-01 16:00:00,105908.3,106248.6,105333.0,105340.1,21726,2298191000,107307.79,106763.21,105944.59,-148.1189,163.4196,-311.5385,218.1918,34.22,41.51,108770.75,107307.79,105844.83,109766.73,7.859,14.8851,843.26,997.1,18.7523,-106131
2025-07-01 20:00:00,105340.1,106066.1,105182.6,105637.9,12159,1283742100,107219.3,106848.57,105945.5,-231.6962,84.3964,-316.0926,139.782,37.83,43.56,108851.68,107219.3,105586.93,109721.66,7.7171,10.6708,846.13,994.83,20.0852,-93973
2025-07-02 00:00:00,105637.9,106165.1,105010.0,106140.0,15209,1606918100,107168.18,106909.09,105950.38,-254.483,16.6205,-271.1036,97.1477,43.46,46.85,108867.16,107168.18,105469.2,109709.12,14.2636,9.9466,868.2,998.03,21.5081,-78763
2025-07-02 04:00:00,106140.0,107144.4,106074.2,107026.0,21403,2283208700,107157.43,106943.79,105961.81,-198.7578,-26.4551,-172.3027,104.5096,51.75,52.04,108857.15,107157.43,105457.71,109738.77,32.0016,17.9941,882.63,999.47,20.8106,-57361
2025-07-02 08:00:00,107026.1,107799.9,107026.1,107439.6,30093,3236493000,107171.59,106995.18,105974.45,-119.8397,-45.132,-74.7076,130.9615,55.07,54.23,108875.75,107171.59,105467.42,109788.36,50.9927,32.4193,874.86,994.96,19.4992,-27267
2025-07-02 12:00:00,107439.7,108754.6,107132.3,108695.3,42934,4633323500,107237.99,107071.25,105993.74,43.5263,-27.4004,70.9267,215.7081,63.31,60.05,109066.44,107237.99,105409.54,109884.01,73.8173,52.2705,928.25,1007.51,19.4391,15667
2025-07-02 16:00:00,108695.4,109690.4,108603.9,109621.9,52472,5732834300,107296.67,107161.0,106017.21,244.9403,27.0678,217.8726,333.4179,67.98,63.63,109339.48,107296.67,105253.86,110021.59,88.8563,71.2221,939.55,1009.09,20.2503,68139
2025-07-02 20:00:00,109621.8,109621.9,108682.5,108800.0,15455,1686858800,107352.33,107233.31,106038.9,334.3874,88.5317,245.8557,391.2977,60.61,58.73,109492.94,107352.33,105211.71,110114.01,92.6429,85.1055,939.54,1007.7,21.0035,52684
2025-07-03 00:00:00,108800.0,109075.1,108480.6,108594.8,12861,1398870300,107414.74,107293.56,106059.58,384.287,147.6827,236.6043,428.5684,58.9,57.56,109622.77,107414.74,105206.71,110196.96,85.3681,88.9558,914.9,999.43,21.3666,39823
2025-07-03 04:00:00,108594.8,109516.3,108509.1,109235.0,16803,1833625900,107461.0,107357.56,106085.4,470.0729,212.1608,257.9121,490.302,62.47,60.15,109778.17,107461.0,105143.83,110305.89,82.6126,86.8745,921.49,999.59,22.1161,56626
2025-07-03 08:00:00,109234.9,110265.1,109234.9,109551.0,26021,2856674300,107515.22,107425.05,106098.2,557.1351,281.1556,275.9795,556.4327,64.12,61.37,109970.59,107515.22,105059.84,110426.68,84.4244,84.135,929.26,1000.2,23.4199,82648
2025-07-03 12:00:00,109551.1,110484.0,108706.0,109089.8,60449,6626799600,107591.58,107475.89,106108.8,582.2062,341.3658,240.8405,587.1323,59.96,58.62,110141.27,107591.58,105041.88,110520.27,83.7373,83.5914,989.88,1015.76,23.7607,22199
2025-07-03 16:00:00,109089.9,109865.9,108966.0,109743.9,17644,1930409600,107698.37,107528.05,106117.33,647.393,402.5712,244.8218,643.1498,63.57,61.21,110415.3,107698.37,104981.42,110643.45,82.4738,83.5452,983.45,1013.44,24.0771,39843
2025-07-03 20:00:00,109743.8,109963.1,109488.8,109545.2,7710,845949900,107799.34,107579.3,106112.59,675.2368,457.1043,218.1324,677.894,61.75,60.01,110630.8,107799.34,104967.88,110753.54,81.2867,82.4993,947.08,1002.66,24.4641,32133
2025-07-04 00:00:00,109545.1,109732.3,109050.0,109195.6,10659,1165549000,107874.65,107609.24,106110.3,661.4684,497.9771,163.4913,686.7309,58.57,57.92,110769.81,107874.65,104979.48,110846.35,81.931,81.8972,928.17,996.25,24.0732,21474
2025-07-04 04:00:00,109195.7,109283.2,108661.0,108661.0,15466,1684571600,107953.33,107636.87,106106.7,600.497,518.4811,82.0158,664.1227,53.99,54.85,110844.16,107953.33,105062.48,110916.5,75.3368,79.5181,906.32,988.77,23.0993,6008
2025-07-04 08:00:00,108661.1,109071.1,108456.4,108842.3,16635,1809991600,108037.97,107657.52,106102.15,560.3467,526.8542,33.4925,650.5372,55.27,55.68,110928.84,108037.97,105147.11,110988.88,68.644,75.3039,885.49,981.29,21.8865,22643
2025-07-04 12:00:00,108842.2,108929.3,107436.0,107534.7,48983,5289706000,108057.96,107652.85,106092.15,418.1943,505.1222,-86.928,570.2888,45.47,48.83,110929.03,108057.96,105186.89,111020.25,48.059,64.0132,928.9,991.53,21.2021,-26341
2025-07-04 16:00:00,107534.6,107868.6,107200.0,107429.6,28293,3042880800,108101.6,107655.98,106078.05,293.6715,462.8321,-169.1606,493.57,44.78,48.33,110905.83,108101.6,105297.38,111049.79,28.7833,48.4954,910.31,985.07,20.8262,-54634
2025-07-04 20:00:00,107429.6,108229.0,107385.9,107935.4,12270,1323723900,108202.95,107669.49,106062.07,233.113,416.8882,-183.7753,450.7976,48.79,50.88,110823.27,108202.95,105582.65,111091.07,15.324,30.7221,905.51,982.23,19.9487,-42364
