open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA21,MA55,MA20,MA50,MACD,MACD_Signal,MACD_Hist,RSI,BB_Upper,BB_Middle,BB_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ADX,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Signal,Stoch_Signal,综合信号
2024-12-30,93699.9,95031.6,91510.0,92759.3,222343.593,20718759693.374,4401173.0,111061.003,10352744732.7416,,,,,,,,,,,,,,222343.593,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2024-12-31,92759.3,96254.3,92000.0,93548.9,178648.116,16839152825.5285,3535447.0,91654.172,8640104348.4182,,,,,,,,,,,,,,400991.70900000003,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-01,93548.8,95161.2,92796.5,94580.9,91236.66,8572615379.7751,1804360.0,45712.481,4296719477.4609,,,,,,,,,,,,,,492228.36900000006,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-02,94580.9,97822.4,94357.4,96967.5,181645.495,17520373569.6746,3485887.0,91670.018,8844274083.0583,,,,,,,,,,,,,,673873.8640000001,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-03,96967.6,98949.0,96061.5,98145.7,125220.674,12191508268.3213,2447503.0,62635.65,6100956961.6788,,,,,,,,,,,,,,799094.5380000001,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-04,98145.7,98760.9,97438.2,98173.2,71914.634,7047067115.1575,1425236.0,34608.531,3391666127.7631,,,,,,,,,,,,,,871009.172,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-05,98173.2,98852.6,97227.0,98340.2,74949.289,7346604757.8706,1416760.0,36787.547,3606330342.2336,,,,,,,,,,,,,,945958.461,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-06,98340.2,102444.0,97872.6,102180.4,207493.329,20828553113.3948,3872847.0,106223.517,10662927605.4019,,,,,,,,,,,,,,1153451.79,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-07,102180.5,102762.1,96153.0,96920.3,258711.309,25560001123.228,4469033.0,124202.163,12272379694.8684,,,,,,,,,,,,,,894740.481,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-08,96920.2,97242.2,92500.0,95014.1,262012.113,24890488875.3657,5034341.0,125746.041,11946830838.1646,,,,,,,,,,,,,,632728.368,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-09,95014.0,95358.7,91055.8,92505.9,257760.902,23994411572.6975,4976061.0,122609.978,11417561891.8993,,,,,,,,,,,,,,374967.466,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-10,92506.0,95882.5,92173.6,94675.5,261942.954,24636484066.7169,4889944.0,131544.773,12376535032.8515,,,,,,,,,,,,,,636910.42,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-11,94675.6,94988.0,93802.1,94562.5,64661.763,6101597708.5398,1369972.0,31163.719,2940960226.6583,,,,,,,,,,,,,,572248.657,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-12,94562.4,95444.0,93661.1,94499.9,77298.133,7302019629.8369,1571748.0,38243.259,3613115317.8144,,,,,,,,,,,,,,494950.524,,,2025-07-18 00:00:05,中性,中性,中性,中轨附近,中性,中性
2025-01-13,94499.9,95934.5,88909.0,94485.3,361150.49,33357739608.8299,6407451.0,174597.8,16132783770.2438,,,,,,,,54.02229741696729,,,,,,133800.03399999999,3560.614285714284,,2025-07-18 00:00:05,中性,中性,看涨区域,中轨附近,中性,中性
2025-01-14,94485.4,97353.9,94305.4,96514.9,212859.661,20455516830.0708,4065158.0,109290.334,10503730503.8528,,,,,,,,58.273132930688554,,,,,,346659.69499999995,3524.0346938775497,,2025-07-18 00:00:05,中性,中性,看涨区域,中轨附近,中性,中性
2025-01-15,96514.9,100658.9,96450.2,100460.0,222417.566,21890262973.6529,4026826.0,114044.233,11227791509.1674,,,,,,,,65.03925668248979,,,,,,569077.2609999999,3572.9393586005817,,2025-07-18 00:00:05,中性,中性,看涨区域,中轨附近,中性,中性
2025-01-16,100460.0,100850.0,97293.6,99937.4,216802.52,21512694586.0727,3912749.0,106931.954,10609333702.8032,,,,,,,,63.568760258207455,,,,72.63187782277366,57.890298198961865,352274.7409999999,3571.7579758433967,,2025-07-18 00:00:05,中性,中性,看涨区域,中轨附近,看涨交叉,中性
2025-01-17,99937.4,105784.0,99902.0,104042.5,249449.969,25723721360.3901,4489396.0,129505.273,13354794528.7122,,,,,,,,69.41793085844908,,,,84.22389231772428,72.12293444146873,601724.71,3736.7752632831543,,2025-07-18 00:00:05,中性,中性,看涨区域,中轨附近,看涨交叉,中性
2025-01-18,104042.6,104962.1,102242.8,104524.3,167940.092,17403566499.7749,3308318.0,82838.623,8586609801.9883,,,,,,,,70.02619189637475,,,,87.27490972497931,81.37689328849241,769664.8019999999,3664.098458762929,,2025-07-18 00:00:05,中性,中性,超买,中轨附近,超买交叉,中性
2025-01-19,104524.3,106450.0,99600.0,101311.5,280949.178,29174848452.0504,5347056.0,139324.607,14473672517.5218,97340.4857142857,,97340.4857142857,,,,,61.27428015145993,104355.2466518097,97340.4857142857,90325.72477676171,84.3069620508143,85.26858803117263,488715.6239999999,3891.662854565577,,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,超买交叉,中性
2025-01-20,101311.5,110000.0,99501.0,102247.6,530508.18,55636481995.3162,10954393.0,264671.225,27754752489.8873,97792.30952380951,,97792.30952380951,,,,,62.735646972937275,104790.83373583568,97792.30952380951,90793.78531178334,75.4946585406283,82.3588434388073,1019223.804,4363.615507810893,,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看跌交叉,中性
2025-01-21,102247.7,107241.6,100097.2,106114.5,273296.828,28422391304.195,6773872.0,137255.68,14280891116.9168,98390.67142857143,,98390.67142857143,,,,,68.09216383487839,105960.97801609592,98390.67142857143,90820.36484104693,71.84210486932386,77.21457515358883,1292520.632,4562.242971538687,,2025-07-18 00:00:05,中性,中性,看涨区域,突破上轨,看跌交叉,中性
2025-01-22,106115.4,106390.0,103211.6,103664.9,151243.528,15829573488.171,3771385.0,74815.093,7830997423.289,98823.24285714285,,98823.24285714285,,,,,62.011155095696644,106510.57002198571,98823.24285714285,91135.91569229998,71.5945189891423,72.97709413303149,1141277.104,4463.397045000209,,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看跌交叉,中性
2025-01-23,103664.9,106840.2,101211.0,103864.1,418154.019,43515004634.5494,8556453.0,206938.749,21543146961.1434,99151.65238095238,,99151.65238095238,,,,,62.30595684731875,107079.30494280263,99151.65238095238,91223.99981910213,74.14932119545463,72.52864835130693,1559431.1230000001,4546.668684643051,,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看涨交叉,中性
2025-01-24,103864.0,107076.5,102680.0,104808.1,165746.95,17435123504.2742,3964568.0,83393.686,8775081488.1489,99468.90952380953,,99468.90952380953,,,,,63.74192897424346,107736.11449834987,99468.90952380953,91201.7045492692,72.08461745136158,72.60948587865283,1725178.073,4535.942350025691,,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看跌交叉,中性
2025-01-25,104808.0,105274.7,104040.6,104702.0,65630.163,6869072101.7618,1653111.0,32840.336,3437604625.5188,99779.80476190477,,99779.80476190477,,,,,63.449359774418056,108315.40706340813,99779.80476190477,91244.20246040142,73.72370521391434,73.31921462024351,1659547.9100000001,4300.096467880998,,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看涨交叉,中性
2025-01-26,104702.0,105496.9,102450.3,102560.1,75787.087,7903655326.0526,1627122.0,35869.344,3742534806.6305,99980.7523809524,,99980.7523809524,,,,,57.69243250494135,108569.85135018628,99980.7523809524,91391.65341171852,71.66279455692005,72.49037240739865,1583760.823,4210.561005889497,18.326401718977927,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看跌交叉,中性
2025-01-27,102560.0,103216.5,97680.0,102021.3,325689.874,32694557659.0746,7400145.0,156956.501,15756518585.9555,99973.1761904762,,99973.1761904762,,,,,56.308389190583966,108554.77822049032,99973.1761904762,91391.57416046207,62.92260472200119,69.43636816427853,1258070.949,4305.270934040248,18.0742381246395,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看跌交叉,中性
2025-01-28,102021.3,103797.0,100235.0,101279.6,169917.261,17380446310.6614,3946858.0,83140.626,8505451808.1173,100180.76190476191,,100180.76190476191,,,,,54.374586441267446,108667.30253251971,100180.76190476191,91694.22127700411,49.843129323291855,61.476176200737704,1088153.688,4252.180153037373,17.622947814631527,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看跌交叉,中性
2025-01-29,101279.7,104755.0,101269.7,103698.2,169989.952,17464739221.2713,3968545.0,85699.01,8805219310.5586,100594.29047619048,,100594.29047619048,,,,,59.284958545313884,108877.366212012,100594.29047619048,92311.21474036896,45.069714803016446,52.61181628276984,1258143.6400000001,4197.4029992489895,16.845089684518715,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看跌交叉,中性
2025-01-30,103698.1,106450.0,103224.5,104676.9,136967.4,14403072504.9993,3003472.0,69611.533,7320676423.1595,101173.86190476191,,101173.86190476191,,,,,61.108968784061055,108788.26842960785,101173.86190476191,93559.45537991598,47.61313150980222,47.50865854537019,1395111.04,4127.981356445491,15.762373488692864,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看涨交叉,中性
2025-01-31,104676.9,106000.0,101509.0,102379.7,172237.817,17878626999.9051,3554639.0,84961.162,8819624879.1387,101540.72857142858,,101540.72857142858,,,,,54.892814411187196,108588.72260151684,101540.72857142858,94492.73454134032,48.44815187383497,47.04366606221789,1222873.223,4153.911259556527,15.0910718508237,2025-07-18 00:00:05,中性,中性,看涨区域,上轨区域,看涨交叉,中性
2025-02-01,102379.8,102734.9,100215.0,100603.6,90863.091,9240331525.5912,2078447.0,41605.579,4232004108.3664,101828.40000000002,,101828.40000000002,,1862.4340744900546,2590.5678451573717,-728.1337706673171,50.60656911563788,108171.51532743349,101828.40000000002,95485.28467256656,39.55681818181819,45.20603385515181,1132010.132,4037.196169588203,14.871893156799967,2025-07-18 00:00:05,中性,看跌,看涨区域,下轨区域,看跌交叉,中性
2025-02-02,100603.6,101426.0,96029.6,97664.5,232934.693,22949597609.4826,4938568.0,110296.111,10866284794.4315,101979.09523809527,,101979.09523809527,,1350.8055186138517,2342.6153798486675,-991.8098612348158,44.42472682616008,107742.50360648596,101979.09523809527,96215.68686970457,24.526678282444053,37.510549446032414,899075.439,4134.2821574747595,15.761120173488736,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-03,97664.5,102456.0,91130.3,101293.7,455088.034,43861859909.7187,9447064.0,223647.345,21568873586.5965,102303.30476190479,,102303.30476190479,,1224.0719717750617,2118.9066982339464,-894.8347264588847,52.19083456863025,107013.86130670838,102303.30476190479,97592.7482171012,32.83851736318872,32.30733794248366,1354163.473,4647.954860512276,17.520217457767025,2025-07-18 00:00:05,中性,看跌,看涨区域,下轨区域,看涨交叉,中性
2025-02-04,101293.6,101729.3,96100.0,97709.9,262746.203,26009379200.5607,5493800.0,129124.324,12780935015.1715,102360.20952380954,,102360.20952380954,,824.9425892458239,1860.1138764363218,-1035.1712871904979,45.43837296192388,106811.42202802913,102360.20952380954,97908.99701958994,38.682091177216286,32.01576227428303,1091417.27,4718.050941904256,19.153664936025432,2025-07-18 00:00:05,中性,看跌,看跌区域,突破下轨,看涨交叉,中性
2025-02-05,97710.0,99124.2,96106.1,96553.2,151379.666,14787603373.4395,3469799.0,75494.667,7375761705.7319,102174.17142857146,,102174.17142857146,,410.56096374004846,1570.2032938970672,-1159.6423301570187,43.48291628265136,107215.02428012353,102174.17142857146,97133.31857701938,46.11704962813124,39.21255272284542,940037.604,4596.62587462538,20.67043759440824,2025-07-18 00:00:05,中性,看跌,看跌区域,突破下轨,看涨交叉,中性
2025-02-06,96553.2,99093.0,95613.5,96515.1,161521.013,15732382004.6025,3536819.0,81877.093,7976520545.3839,102011.2047619048,,102011.2047619048,,78.18492137809517,1271.7996193932727,-1193.6146980151775,43.416638107526765,107529.44738950115,102011.2047619048,96492.96213430844,36.34575426538402,40.38163169024386,778516.591,4516.831169294996,22.172885166735806,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-07,96515.0,100112.4,95555.0,96454.5,223373.629,21837468262.4659,4285021.0,109960.027,10751019146.775,101649.87142857147,,101649.87142857147,,-187.94884310923226,979.8499268927717,-1167.798770002004,43.30357836392638,107567.99161020972,101649.87142857147,95731.75124693321,34.17665538046267,38.87981975799266,555142.962,4519.728942916781,23.093305009683224,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-08,96454.5,96850.0,95600.0,96411.9,69050.432,6644122527.1204,1556064.0,33693.238,3242334181.839,101263.56666666671,,101263.56666666671,,-397.7146261906455,704.3370162760882,-1102.0516424667337,43.218377906651305,107434.4185082484,101263.56666666671,95092.71482508502,34.3327873145555,34.95173232013408,486092.53,4286.176875565582,23.9479805781344,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-09,96412.0,97301.7,94650.1,96423.6,101177.286,9736102711.9428,2020676.0,48790.479,4695821364.8538,101030.80952380957,,101030.80952380957,,-556.5953436910058,452.1505442826694,-1008.7458879736753,43.25140225227223,107536.51692955059,101030.80952380957,94525.10211806855,34.59401946513314,34.367820720050446,587269.816,4169.421384453754,24.96537437147413,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-10,96423.6,98328.0,95200.1,97379.2,132932.545,12909986839.9299,2797120.0,66003.413,6410342979.1864,100798.980952381,,100798.980952381,,-598.5013720039278,242.02016102534992,-840.5215330292777,46.01318247635221,107459.84376353277,100798.980952381,94138.11814122922,36.606025792498116,35.17761085739559,720202.361,4095.0269998499143,25.385507025008963,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-11,97379.2,98482.2,94814.3,95731.4,154832.904,14974331187.2319,2870437.0,78111.297,7555540729.5812,100304.54761904766,,100304.54761904766,,-755.9616349612916,42.423801828021624,-798.3854367893132,42.1994211096034,106854.27132841002,100304.54761904766,93754.8239096853,35.125361462691835,35.441802240107705,565369.457,4064.517928432063,25.879664435360983,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-12,95731.4,98090.9,94003.9,97816.3,202448.079,19439638352.8794,3777676.0,101345.223,9733747320.0458,100026.0428571429,,100026.0428571429,,-704.3961813243513,-106.94019480245296,-597.4559865218984,48.06482904880928,106477.17297078154,100026.0428571429,93574.91274350425,38.155664492994866,36.629017249394956,767817.5360000001,4066.123790686916,26.55843203162304,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-13,97816.3,98053.8,95160.1,96560.6,142240.526,13680787136.6768,2882655.0,70609.214,6791245532.5745,99678.25714285718,,99678.25714285718,,-756.1383907959826,-236.7798340011589,-519.3585567948237,45.09661428738002,106051.23921005323,99678.25714285718,93305.27507566113,36.732086870098875,36.671037608595206,625577.01,3982.379234209279,27.18871622815209,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-14,96560.6,98792.8,96225.7,97445.1,144452.957,14050947379.4366,2698910.0,72407.897,7044416595.5626,99327.63809523813,,99327.63809523813,,-717.5017926236615,-332.9242257256594,-384.57756689800203,47.5534789304691,105332.68870426918,99327.63809523813,93322.58748620708,44.85957826617233,39.9157765430887,770029.967,3881.287860337188,27.330218581474373,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-15,97445.2,97941.2,97170.0,97538.0,47418.593,4625304231.2128,1122506.0,23589.946,2301136556.0742,98986.49523809527,,98986.49523809527,,-671.6434687835426,-400.6680743372361,-270.97539444630655,47.817603428513756,104527.5698027726,98986.49523809527,93445.42067341795,49.17073931907305,43.58746815178142,817448.5599999999,3659.1387274559597,27.461613623845064,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-16,97538.0,97665.8,96002.0,96067.0,56684.873,5495964821.8901,1178659.0,28140.784,2728106444.2334,98677.30000000003,,98677.30000000003,,-745.4052553044312,-469.6155105306751,-275.78974477375607,44.03595572487225,104109.80497933034,98677.30000000003,93244.79502066973,51.52715444782542,48.519157344356934,760763.6869999999,3516.614532637677,27.976175906598268,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-17,96067.0,97000.0,95150.6,95743.2,105576.986,10136667892.9053,2123453.0,52837.371,5073257431.457,98378.34285714288,,98378.34285714288,,-820.5313814355613,-539.7986847116524,-280.73269672390893,43.22558636824513,103732.26092954181,98378.34285714288,93024.42478474395,40.893051929156755,47.19698189868509,655186.7009999999,3397.5277803064137,28.721912315730187,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-18,95743.1,96737.3,93321.6,95622.0,179173.362,17034410558.3045,3299676.0,88832.523,8445742855.1069,98108.93333333336,,98108.93333333336,,-879.708473060411,-607.7806423814042,-271.9278306790069,42.907300588807956,103420.99014826382,98108.93333333336,92796.8765184029,33.325921107836315,41.915375828272836,476013.3389999999,3398.8257959988123,29.930137502645778,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-19,95622.0,96878.7,95012.5,96598.0,124996.873,11992996490.3516,2363817.0,63086.712,6053366880.6042,97770.8285714286,,97770.8285714286,,-838.189573643278,-653.8624286337789,-184.32714500949908,46.33423318559057,102487.29680543771,97770.8285714286,93054.3603374195,34.87897223377366,36.36598175692225,601010.2119999999,3289.35252485604,30.951494485780017,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看跌交叉,中性
2025-02-20,96597.9,98662.1,96366.0,98252.9,129180.172,12598925800.6449,2405719.0,64867.841,6326977120.7349,97464.92380952384,,97464.92380952384,,-664.0936886453273,-655.9086806360885,-8.1850080092388,51.63526509441802,101046.89105985838,97464.92380952384,93882.9565591893,51.580078930317484,39.9283240906425,730190.384,3218.4059159377516,30.704156829042525,2025-07-18 00:00:05,中性,看跌,看涨区域,上轨区域,看涨交叉,中性
2025-02-21,98252.8,99431.5,94830.4,96127.9,250618.273,24420588679.3015,4068903.0,124529.311,12133862614.7429,97167.21904761907,,97167.21904761907,,-689.6414290184912,-662.6552303125691,-26.986198705922106,45.42978203819003,100033.49209785907,97167.21904761907,94300.94599737908,55.59845636923985,47.35250251111034,479572.111,3317.1697790850553,30.977765691422654,2025-07-18 00:00:05,中性,看跌,看跌区域,下轨区域,看涨交叉,中性
2025-02-22,96128.0,96988.0,95701.9,96503.3,65792.15,6345520284.0928,1273107.0,32970.239,3180377726.2342,96971.96666666669,98603.31090909091,96971.96666666669,98603.31090909091,-671.8518645926961,-664.4945571685945,-7.3573074241015775,46.649577637917986,99400.48639634845,96971.96666666669,94543.44693698492,56.87408066669395,54.68420532208376,545364.2609999999,3172.093366293266,31.23183106363277,2025-07-18 00:00:05,死叉,看跌,看跌区域,下轨区域,看涨交叉,强烈看跌
2025-02-23,96503.3,96602.9,95180.2,96218.4,69298.691,6647362791.999,1246308.0,32959.317,3161812711.0947,96903.10476190477,98666.20363636366,96903.10476190477,98666.20363636366,-672.9848056882474,-666.1926068725251,-6.792198815722372,45.81262777697439,99331.18048479625,96903.10476190477,94475.0290390133,48.472151753711124,53.64822959654831,476065.56999999995,3047.1366972723185,31.640177877182484,2025-07-18 00:00:05,死叉,看跌,看跌区域,下轨区域,看跌交叉,强烈看跌
2025-02-24,96218.4,96470.0,91300.0,91514.5,217488.75,20543195679.4306,3909950.0,104378.439,9865664651.1892,96437.4285714286,98629.21454545455,96437.4285714286,98629.21454545455,-1041.4429811256414,-741.2426817231483,-300.2002994024931,34.73262928802059,99061.76306821106,96437.4285714286,93813.09407464613,34.04132321894164,46.46251854644891,258576.81999999995,3198.7697903242956,33.046242728589256,2025-07-18 00:00:05,死叉,看跌,看跌区域,突破下轨,看跌交叉,强烈看跌
2025-02-25,91514.5,92500.0,86020.4,88639.1,472296.502,41894200562.9206,8369213.0,230468.657,20442958202.1542,96005.48571428575,98521.18181818182,96005.48571428575,98521.18181818182,-1547.6293808999326,-902.5200215585052,-645.1093593414274,29.962241644600677,100178.73655050625,96005.48571428575,91832.23487806525,23.19194336997367,35.23513944754216,-213719.68200000003,3433.114805301132,35.222584462118164,2025-07-18 00:00:05,死叉,看跌,超卖,突破下轨,看跌交叉,中性
2025-02-26,88639.1,89367.1,82222.0,84208.5,401141.821,34536661991.6454,6847973.0,193276.12,16645210564.2613,95417.64285714288,98289.2,95417.64285714288,98289.2,-2280.015541624525,-1178.019125571709,-1101.9964160528161,24.400991373507765,101935.69479561648,95417.64285714288,88899.59091866929,11.235765088563126,22.82301055915949,-614861.503,3698.25660492248,37.666969493773344,2025-07-18 00:00:05,死叉,看跌,超卖,突破下轨,看跌交叉,中性
2025-02-27,84208.6,87066.0,82667.0,84668.1,269408.53,22931080203.5431,5083388.0,134703.889,11467445743.3804,94853.50000000003,98044.15272727271,94853.50000000003,98044.15272727271,-2791.176031746363,-1500.65050680664,-1290.5255249397233,25.936681060391585,102790.28733925479,94853.50000000003,86916.71266074527,15.094355545579552,16.507354668038793,-345452.973,3748.3097045708746,39.936755594596,2025-07-18 00:00:05,死叉,看跌,超卖,突破下轨,超卖交叉,中性
2025-02-28,84668.2,85084.5,78200.2,84299.6,536343.231,43686395142.1932,9672296.0,262633.603,21393439885.1645,94274.69523809527,97791.90545454543,94274.69523809527,97791.90545454543,-3189.2456347563857,-1838.369532396589,-1350.8761023597967,25.489593655760846,103351.06334821363,94274.69523809527,85198.32712797691,18.161681302828825,14.830600645657178,-881796.204,3972.309011387241,42.44038009503389,2025-07-18 00:00:05,死叉,看跌,超卖,突破下轨,超卖交叉,中性
