open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.236,Fib_Ret_0.786,Fib_Ret_0.000,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,MA200,MACD_Long,MACD_Long_Signal
2024-12-13,99982.3,101869.5,99149.6,101371.9,152437.31,15327839000.0,3042727.0,76027.66,7643586600.0,97544.06,,,,,,56.06872,,102391.25,97544.06,92696.87,,,,73.616806,64.244385,-413952.88,4306.449,,,,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-14,101371.9,102638.0,100559.8,101381.0,107680.55,10931716000.0,2229858.0,53113.633,5393209300.0,97718.13,,,,,,56.085796,55.136395,102833.99,97718.13,92602.27,,,,74.23056,70.14898,-306272.3,4147.2886,,,,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-15,101381.0,105374.6,101200.1,104460.4,157733.92,16239310000.0,3101360.0,84467.83,8698623000.0,98027.66,,,,,,61.533867,58.873367,103895.9,98027.66,92159.414,,,,82.95897,76.93545,-148538.4,4149.2324,,,,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-16,104460.5,107777.0,103264.6,106023.2,274395.75,28967203000.0,5278040.0,138944.34,14670106000.0,98644.766,,,,,,63.976433,60.62126,105000.625,98644.766,92288.9,,,,87.159966,81.44984,125857.35,4175.173,,,,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-17,106023.2,108366.8,105252.0,106074.6,197773.9,21115020000.0,4179052.0,99997.28,10677742000.0,99313.96,,,,,,64.057274,60.67897,105698.664,99313.96,92929.26,,,,90.460045,86.85966,323631.25,4099.432,,,,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-18,106074.6,106484.6,99951.1,100181.1,328581.94,33924250000.0,6216898.0,155604.9,16069942000.0,99517.58,,,,,,50.158512,51.578365,105724.71,99517.58,93310.44,,,,77.4487,85.0229,-4950.673,4273.294,,,,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-19,100181.2,102756.7,95681.2,97434.4,372968.47,37081223000.0,7425449.0,179453.92,17848003000.0,99600.43,,,,,,45.23265,48.05167,105645.56,99600.43,93555.305,,,,55.33939,74.416046,-377919.12,4473.4517,,,,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-20,97434.3,98243.0,92272.6,97764.4,396188.78,37958726000.0,7747092.0,192090.03,18404614000.0,99612.25,,,,,,45.91982,48.495926,105641.984,99612.25,93582.51,,,,37.58618,56.791424,18269.658,4580.3765,,,17.314922,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-21,97764.5,99485.0,96375.0,97261.8,161258.48,15758502000.0,3335893.0,80347.266,7853654000.0,99649.71,,,,,,44.99387,47.841644,105610.4,99649.71,93689.016,,,,29.6057,40.843758,-142988.83,4475.3496,,,17.076248,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-22,97261.7,97437.9,94200.0,95153.5,148114.73,14215964000.0,3134938.0,70507.414,6767629000.0,99549.16,,,,,,41.23745,45.158176,105734.375,99549.16,93363.94,,,,27.674358,31.62208,-291103.56,4386.9604,,,17.327919,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-23,95153.4,96499.0,92464.4,94861.1,247211.86,23352439000.0,5207668.0,121829.03,11510199000.0,99500.14,,,,,,40.72957,44.792305,105815.51,99500.14,93184.766,,,,21.661219,26.313759,-538315.44,4361.7915,,,17.913713,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-24,94861.0,99450.0,93525.6,98627.2,211610.62,20467194000.0,3920298.0,109376.055,10580880000.0,99629.375,,,,,,49.377483,50.244106,105754.05,99629.375,93504.695,,,,24.489153,24.608244,-326704.78,4473.4067,,,17.542433,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-25,98626.9,99580.7,97570.0,99379.7,124696.89,12284102000.0,2722825.0,62253.484,6133707300.0,99663.18,,,,,,50.91844,51.254017,105774.12,99663.18,93552.234,,,,33.242203,26.464191,-202007.89,4297.499,,,17.158667,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-26,99379.6,99950.0,95153.0,95751.0,194857.66,18828964000.0,3878316.0,95170.88,9195864000.0,99603.625,,,223.10278,1133.6259,-910.5231,43.96799,46.47746,105840.234,99603.625,93367.02,,,,35.08531,30.938889,-396865.53,4333.1777,,,17.35438,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-27,95750.9,97564.5,93440.0,94258.9,206008.25,19664749000.0,4086656.0,102046.14,9741715000.0,99339.65,,,-104.95124,885.9104,-990.8617,41.46178,44.679695,105976.68,99339.65,92702.62,,,,26.037952,31.455154,-602873.75,4318.272,,,17.896214,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-28,94258.9,95700.0,94100.0,95259.1,67991.35,6441586700.0,1613529.0,35331.938,3347872000.0,99118.69,,,-280.98956,652.53046,-933.51996,43.77534,46.145878,105971.92,99118.69,92265.45,,,,17.503614,26.20896,-534882.44,4124.11,,,18.399345,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-29,95259.1,95300.0,92961.8,93700.0,95047.94,8949367000.0,1990464.0,44931.74,4231864600.0,98761.55,,,-540.0818,414.008,-954.0898,41.05173,44.227337,105918.664,98761.55,91604.43,,,,13.255707,18.932425,-629930.4,3996.5447,,,19.11454,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-30,93699.9,95031.6,91510.0,92759.3,222343.6,20718760000.0,4401173.0,111061.0,10352744000.0,98542.984,,,-811.9611,168.81416,-980.77527,39.456596,43.092316,106126.88,98542.984,90959.086,,,,11.61222,14.123847,-852273.94,3962.62,,,20.084145,,,,,,,,,,neutral,,,neutral,,,,,,
2024-12-31,92759.3,96254.3,92000.0,93548.9,178648.11,16839153000.0,3535447.0,91654.17,8640104000.0,98397.58,,,-952.73083,-55.494835,-897.236,41.51098,44.350998,106237.49,98397.58,90557.664,,,,9.965336,11.611088,-673625.8,3983.4543,,,20.497322,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-01,93548.8,95161.2,92796.5,94580.9,91236.66,8572615000.0,1804360.0,45712.48,4296719400.0,98086.42,,,-969.8384,-238.36354,-731.47485,44.17712,45.99037,105988.625,98086.42,90184.22,,,,16.110624,12.562727,-582389.2,3867.829,,,20.880987,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-02,94580.9,97822.4,94357.4,96967.5,181645.5,17520374000.0,3485887.0,91670.016,8844274000.0,97942.85,,,-781.80536,-347.0519,-434.75348,49.868343,49.595955,105811.53,97942.85,90074.17,,,,35.194313,20.423426,-400743.7,3839.0557,,,20.204706,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-03,96967.6,98949.0,96061.5,98145.7,125220.67,12191508000.0,2447503.0,62635.65,6100957000.0,97789.23,,,-531.5892,-383.95935,-147.6298,52.44588,51.281822,105508.67,97789.23,90069.77,,,,56.863087,36.056007,-275523.0,3771.0874,,,19.18078,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-04,98145.7,98760.9,97438.2,98173.2,71914.63,7047067000.0,1425236.0,34608.53,3391666200.0,97636.47,,,-327.29907,-372.62732,45.328224,52.50726,51.321728,105190.76,97636.47,90082.18,,,,74.07741,55.37827,-203608.38,3596.2026,,,18.229994,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-05,98173.2,98852.6,97227.0,98340.2,74949.29,7346604500.0,1416760.0,36787.547,3606330400.0,97345.03,,,-150.19092,-328.14,177.94911,52.904797,51.574627,104269.78,97345.03,90420.28,,,,79.49882,70.14644,-128659.09,3455.4453,,,17.419073,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-06,98340.2,102444.0,97872.6,102180.4,207493.33,20828553000.0,3872847.0,106223.516,10662927000.0,97162.04,,,296.62137,-203.18774,499.8091,60.99086,56.972134,103320.52,97162.04,91003.56,,,,85.82119,79.79914,78834.234,3535.1562,,,16.934582,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-07,102180.5,102762.1,96153.0,96920.3,258711.31,25560000000.0,4469033.0,124202.164,12272380000.0,96726.125,,,223.69855,-117.810486,341.50903,48.665344,49.10096,101421.62,96726.125,92030.63,,,,75.53276,80.284256,-179877.08,3754.7236,,,15.868991,,,,,,,,,,neutral,,,neutral,,,,,,
2025-01-08,96920.2,97242.2,92500.0,95014.1,262012.11,24890489000.0,5034341.0,125746.04,11946831000.0,96480.08,,,11.954485,-91.85749,103.81198,45.10779,46.648624,100962.27,96480.08,91997.88,,,,58.93783,73.430595,-441889.2,3825.2578,,,15.693815,,,,,,,,,,neutral,,,neutral,,,,,149.79805,251.75304
2025-01-09,95014.0,95358.7,91055.8,92505.9,257760.9,23994410000.0,4976061.0,122609.98,11417562000.0,96245.38,,,-354.16245,-144.31848,-209.84395,40.87376,43.637474,101010.33,96245.38,91480.445,,,,30.537224,55.002605,-699650.06,3859.375,,,15.905382,,,,,,,,,,neutral,,,neutral,,,,,-124.54075,176.49428
2025-01-10,92506.0,95882.5,92173.6,94675.5,261942.95,24636484000.0,4889944.0,131544.77,12376535000.0,96098.3,,,-463.89664,-208.23412,-255.66252,45.62799,46.75886,100857.3,96098.3,91339.3,,,,24.816683,38.097244,-437707.12,3848.6267,,,15.906146,,,,,,,,,,neutral,,,neutral,,,,,-249.99771,91.19588
2025-01-11,94675.6,94988.0,93802.1,94562.5,64661.76,6101597700.0,1369972.0,31163.719,2940960300.0,95969.76,,,-553.5984,-277.30698,-276.2914,45.42313,46.617676,100741.91,95969.76,91197.61,,,,24.421324,26.591743,-502368.9,3658.4321,,,15.906856,,,,,,,,,,neutral,,,neutral,,,,,-361.66342,0.62401885
2025-01-12,94562.4,95444.0,93661.1,94499.9,77298.13,7302019600.0,1571748.0,38243.258,3613115400.0,95938.63,,,-622.56244,-346.35806,-276.2044,45.301785,46.53594,100740.11,95938.63,91137.164,,,,30.099178,26.445728,-579667.0,3524.4656,3950.312,0.8921993,15.718896,,,,,,,,,,neutral,,,neutral,,,,,-458.4593,-91.19264
2025-01-13,94499.9,95934.5,88909.0,94485.3,361150.5,33357740000.0,6407451.0,174597.8,16132784000.0,95920.734,,,-670.66406,-411.21927,-259.44482,45.271408,46.51597,100740.91,95920.734,91100.57,,,,33.209885,29.243462,-940817.5,3774.5393,4011.8157,0.9408556,16.805649,,,,,,,,,,neutral,,,neutral,,,,,-539.6575,-180.8856
2025-01-14,94485.4,97353.9,94305.4,96514.9,212859.66,20455516000.0,4065158.0,109290.336,10503730000.0,95820.16,,,-538.80225,-436.73587,-102.06637,50.264072,49.668934,100496.22,95820.16,91144.086,,,,41.52598,34.945015,-727957.9,3722.6794,3992.5496,0.9324066,17.2399,,,,,,,,,,neutral,,,neutral,,,,,-504.90363,-245.68921
2025-01-15,96514.9,100658.9,96450.2,100460.0,222417.56,21890263000.0,4026826.0,114044.234,11227791000.0,95871.59,,,-114.64263,-372.3172,257.6746,58.238914,55.07432,100723.625,95871.59,91019.56,,,,59.513035,44.749634,-505540.28,3757.3953,3996.8726,0.9400838,16.470888,,,,,,,,,,neutral,,,neutral,,,,,-275.40955,-251.63329
2025-01-16,100460.0,100850.0,97293.6,99937.4,216802.52,21512694000.0,3912749.0,106931.95,10609333000.0,96070.945,97459.43,,177.29372,-262.39502,439.68875,56.93653,54.263733,101221.59,96070.945,90920.3,,,,72.631874,57.890297,-722342.8,3743.0383,3988.063,0.9385605,15.69408,,,,,,,,,,neutral,,,neutral,,,,,-103.94509,-222.09564
2025-01-17,99937.4,105784.0,99902.0,104042.5,249449.97,25723722000.0,4489396.0,129505.27,13354795000.0,96536.836,97574.28,,731.4707,-63.62188,795.0926,63.787117,59.21479,102631.05,96536.836,90442.62,,,,84.22389,72.12293,-472892.84,3895.8213,4025.9417,0.9676795,15.580407,,,,,,,,,,neutral,,,neutral,,,,,248.43175,-127.990166
2025-01-18,104042.6,104962.1,102242.8,104524.3,167940.1,17403566000.0,3308318.0,82838.625,8586609700.0,96978.03,97693.625,,1195.7533,188.25316,1007.5001,64.5009,59.75172,103920.81,96978.03,90035.26,,,,87.27491,81.37689,-304952.75,3811.7842,3999.8088,0.95299155,15.4748535,,,,,,,,,,neutral,,,neutral,,,,,572.5618,12.120229
2025-01-19,104524.3,106450.0,99600.0,101311.5,280949.2,29174847000.0,5347056.0,139324.61,14473673000.0,97340.484,97843.58,,1289.5889,408.5203,881.0686,56.503033,54.708847,104355.25,97340.484,90325.73,,,,84.30696,85.268585,-585901.94,4028.7996,4056.8127,0.99309474,14.530458,,,,,,,,,,neutral,,,neutral,,,,,686.1902,146.93422
2025-01-20,101311.5,110000.0,99501.0,102247.6,530508.2,55636480000.0,10954393.0,264671.22,27754752000.0,97792.31,98029.516,,1423.0853,611.4333,811.652,58.132004,55.848827,104790.836,97792.31,90793.79,,,,75.49466,82.35884,-55393.746,4490.9565,4185.6562,1.0729396,14.5654,,,,,,,,,,neutral,,,neutral,,,,,826.7165,282.8907
2025-01-21,102247.7,107241.6,100097.2,106114.5,273296.8,28422392000.0,6773872.0,137255.69,14280891000.0,98390.67,98215.13,,1819.9297,853.13257,966.79706,64.11116,60.194504,105960.98,98390.67,90820.37,,,,71.8421,77.21458,217903.08,4680.4883,4244.8315,1.1026324,14.597845,,,,,,,,,,neutral,,,neutral,,,,,1136.0779,453.5281
2025-01-22,106115.4,106390.0,103211.6,103664.9,151243.53,15829574000.0,3771385.0,74815.09,7830997500.0,98823.24,98360.055,,1914.698,1065.4457,849.2523,58.41958,56.495773,106510.57,98823.24,91135.914,,,,71.59452,72.9771,66659.555,4573.1963,4223.503,1.082797,14.627973,,,,,,,,,,neutral,,,neutral,,,,,1272.4215,617.3068
2025-01-23,103664.9,106840.2,101211.0,103864.1,418154.03,43515003000.0,8556453.0,206938.75,21543148000.0,99151.66,98475.47,,1983.0173,1248.96,734.0573,58.740353,56.72283,107079.305,99151.66,91224.0,,,,74.14932,72.52865,484813.56,4648.625,4251.6167,1.0933782,13.964279,,,,,,,,,,neutral,,,neutral,,,,,1392.5933,772.3641
2025-01-24,103864.0,107076.5,102680.0,104808.1,165746.95,17435124000.0,3964568.0,83393.69,8775082000.0,99468.91,98626.98,,2089.2502,1417.0181,672.23224,60.303276,57.81831,107736.12,99468.91,91201.7,,,,72.08462,72.60949,650560.5,4630.616,4254.514,1.0884007,13.419634,,,,,,,,,,neutral,,,neutral,,,,,1535.577,925.00665
2025-01-25,104808.0,105274.7,104040.6,104702.0,65630.164,6869072000.0,1653111.0,32840.336,3437604600.0,99779.805,98762.195,,2140.2083,1561.6561,578.5521,60.028046,57.646103,108315.41,99779.805,91244.2,,,,73.7237,73.319214,584930.4,4388.008,4194.106,1.046232,12.913893,,,,,,,,,,neutral,,,neutral,,,,,1644.8453,1068.9744
2025-01-26,104702.0,105496.9,102450.3,102560.1,75787.086,7903655400.0,1627122.0,35869.344,3742535000.0,99980.75,98883.46,,1984.8789,1646.3007,338.57828,54.609425,54.22287,108569.85,99980.75,91391.66,,,,71.662796,72.49037,509143.28,4292.193,4171.156,1.0290177,12.118843,,,,,,,,,,neutral,,,neutral,,,,,1622.9504,1179.7697
2025-01-27,102560.0,103216.5,97680.0,102021.3,325689.88,32694557000.0,7400145.0,156956.5,15756518000.0,99973.18,98994.516,,1797.5813,1676.5568,121.0245,53.30589,53.385517,108554.78,99973.18,91391.57,,,,62.922604,69.43637,183453.39,4381.0723,4198.463,1.0434943,12.76902,,,,,,,,,,neutral,,,neutral,,,,,1569.1757,1257.6509
2025-01-28,102021.3,103797.0,100235.0,101279.6,169917.27,17380446000.0,3946858.0,83140.625,8505452000.0,100180.766,99041.97,,1571.1859,1655.4825,-84.29671,51.48404,52.21991,108667.305,100180.766,91694.22,,,,49.84313,61.476177,13536.136,4322.567,4185.7334,1.0326904,13.153858,,,,,,,,,,neutral,,,neutral,,,,,1478.2673,1301.7742
2025-01-29,101279.7,104755.0,101269.7,103698.2,169989.95,17464740000.0,3968545.0,85699.01,8805219000.0,100594.29,99163.73,,1568.842,1638.1545,-69.31241,56.683002,55.543365,108877.37,100594.29,92311.21,,,,45.069714,52.611816,183526.1,4262.762,4171.725,1.0218225,13.1483135,,,,,,,,,,neutral,,,neutral,,,,,1514.0793,1344.2351
2025-01-30,103698.1,106450.0,103224.5,104676.9,136967.4,14403072000.0,3003472.0,69611.53,7320676400.0,101173.86,99252.35,,1627.2002,1635.9636,-8.76346,58.61559,56.819527,108788.266,101173.86,93559.45,,,,47.613132,47.50866,320493.5,4188.672,4152.8003,1.0086379,12.531543,,,,,,,,,,neutral,,,neutral,,,,,1586.0631,1392.6007
2025-01-31,104676.9,106000.0,101509.0,102379.7,172237.81,17878626000.0,3554639.0,84961.164,8819625000.0,101540.73,99297.445,,1471.1263,1602.9962,-131.86986,52.675125,53.065323,108588.72,101540.73,94492.734,,,,48.44815,47.043667,148255.67,4210.267,4159.5645,1.0121894,12.478844,,,,,,,,,,neutral,,,neutral,,,,,1524.8191,1419.0444
2025-02-01,102379.8,102734.9,100215.0,100603.6,90863.09,9240331000.0,2078447.0,41605.58,4232004000.0,101828.4,99286.6,,1190.3981,1520.4766,-330.0785,48.57608,50.36387,108171.516,101828.4,95485.28,,,,39.55682,45.206036,57392.58,4089.5264,4126.771,0.99097484,12.797363,,,,,,,,,,neutral,,,neutral,,,,,1376.0262,1410.4408
2025-02-02,100603.6,101426.0,96029.6,97664.5,232934.69,22949597000.0,4938568.0,110296.11,10866285000.0,101979.09,99292.34,,722.43036,1360.8673,-638.43695,42.660053,46.27097,107742.5,101979.09,96215.69,,,,24.526678,37.510548,-175542.11,4182.8745,4152.1636,1.0073963,14.094917,,,,,,,,,,neutral,,,neutral,,,,,1094.9733,1347.3473
2025-02-03,97664.5,102456.0,91130.3,101293.7,455088.03,43861860000.0,9447064.0,223647.34,21568874000.0,102303.305,99377.63,,637.065,1216.1068,-579.0419,50.652092,51.392517,107013.86,102303.305,97592.75,,,,32.838516,32.30734,279545.9,4693.076,4295.6343,1.0925223,16.165207,,,,,,,,,,neutral,,,neutral,,,,,1030.6581,1284.0094
2025-02-04,101293.6,101729.3,96100.0,97709.9,262746.2,26009379000.0,5493800.0,129124.32,12780935000.0,102360.21,99315.72,,277.0361,1028.2927,-751.2566,44.113434,46.76997,106811.42,102360.21,97909.0,,,,38.68209,32.015762,16799.719,4759.949,4322.3076,1.1012518,18.08762,,,,,,,,,,neutral,,,neutral,,,,,791.3253,1185.4727
2025-02-05,97710.0,99124.2,96106.1,96553.2,151379.67,14787603000.0,3469799.0,75494.664,7375762000.0,102174.17,99253.37,,-100.46726,802.5407,-903.00793,42.219074,45.386486,107215.02,102174.17,97133.32,,,,46.11705,39.21255,-134579.95,4635.5317,4296.2236,1.0789782,19.872717,,,,,,,,,,neutral,,,neutral,,,,,524.90424,1053.3589
2025-02-06,96553.2,99093.0,95613.5,96515.1,161521.02,15732382000.0,3536819.0,81877.09,7976520700.0,102011.2,99165.06,,-398.1264,562.4073,-960.5337,42.15486,45.3401,107529.445,102011.2,96492.96,,,,36.345753,40.38163,-296100.97,4552.958,4279.889,1.0638028,21.617981,,,,,,,,,,neutral,,,neutral,,,,,292.58463,901.2041
2025-02-07,96515.0,100112.4,95555.0,96454.5,223373.62,21837468000.0,4285021.0,109960.02,10751019000.0,101649.875,99075.49,,-631.63226,323.59937,-955.2316,42.045322,45.262844,107567.99,101649.875,95731.75,,,,34.176655,38.879818,-519474.6,4553.2754,4285.4395,1.062499,22.765945,,,,,,,,,,neutral,,,neutral,,,,,89.45845,738.855
2025-02-08,96454.5,96850.0,95600.0,96411.9,69050.43,6644122600.0,1556064.0,33693.24,3242334200.0,101263.57,98929.16,,-810.7786,96.72377,-907.50244,41.962776,45.205986,107434.42,101263.57,95092.71,,,,34.332787,34.951733,-588525.0,4317.327,4224.7305,1.0219177,23.831911,,,,,,,,,,neutral,,,neutral,,,,,-86.79172,573.72565
2025-02-09,96412.0,97301.7,94650.1,96423.6,101177.29,9736103000.0,2020676.0,48790.48,4695821300.0,101030.81,98754.62,,-940.9625,-110.81349,-830.14905,41.996456,45.225826,107536.516,101030.81,94525.1,,,,34.59402,34.36782,-487347.75,4198.3467,4193.268,1.0012112,25.031876,,,,,,,,,,neutral,,,neutral,,,,,-236.46666,411.68716
2025-02-10,96423.6,98328.0,95200.1,97379.2,132932.55,12909987000.0,2797120.0,66003.414,6410343000.0,100798.984,98596.52,,-956.005,-279.8518,-676.15326,44.813576,46.87557,107459.84,100798.984,94138.12,,,,36.606026,35.177612,-354415.2,4121.886,4171.9604,0.98799735,25.623034,,,,,,,,,,neutral,,,neutral,,,,,-315.47638,266.25446
2025-02-11,97379.2,98482.2,94814.3,95731.4,154832.9,14974331000.0,2870437.0,78111.3,7555540500.0,100304.55,98515.62,,-1088.3442,-441.5503,-646.79395,41.106167,44.451504,106854.27,100304.55,93754.82,,,,35.125362,35.441803,-509248.1,4089.4585,4161.8794,0.982599,26.270319,,,,,,,,,,neutral,,,neutral,,,,,-463.84235,120.23509
2025-02-12,95731.4,98090.9,94003.9,97816.3,202448.08,19439639000.0,3777676.0,101345.23,9733748000.0,100026.04,98522.56,,-1013.30927,-555.9021,-457.40717,47.072506,48.02245,106477.17,100026.04,93574.914,,,,38.155666,36.629017,-306800.03,4089.283,4160.382,0.9829105,27.079538,,,,,,,,,,neutral,,,neutral,,,,,-484.131,-0.63812506
2025-02-13,97816.3,98053.8,95160.1,96560.6,142240.53,13680787000.0,2882655.0,70609.21,6791245300.0,99678.26,98500.67,,-1043.1432,-653.35034,-389.79294,44.17014,46.146423,106051.24,99678.26,93305.27,,,,36.732086,36.671036,-449040.53,4003.884,4135.0483,0.9682799,27.83096,,,,,,,,,,neutral,,,neutral,,,,,-561.84216,-112.87893
2025-02-14,96560.6,98792.8,96225.7,97445.1,144452.95,14050947000.0,2698910.0,72407.9,7044416500.0,99327.64,98504.01,,-984.07135,-719.4945,-264.57684,46.66471,47.65873,105332.69,99327.64,93322.586,,,,44.859577,39.915775,-304587.6,3901.2566,4103.689,0.9506706,28.085798,,,,,,,,,,neutral,,,neutral,,,,,-581.251,-206.55334
2025-02-15,97445.2,97941.2,97170.0,97538.0,47418.594,4625304000.0,1122506.0,23589.945,2301136600.0,98986.49,98547.36,,-919.1647,-759.4286,-159.73613,46.93291,47.820328,104527.57,98986.49,93445.42,,,,49.17074,43.587467,-257168.98,3677.6812,4037.0393,0.9109847,28.322435,,,,,,,,,,neutral,,,neutral,,,,,-590.2943,-283.30154
2025-02-16,97538.0,97665.8,96002.0,96067.0,56684.87,5495964700.0,1178659.0,28140.783,2728106500.0,98677.3,98569.29,,-975.18176,-802.5792,-172.60258,43.226334,45.48553,104109.805,98677.3,93244.8,,,,51.527153,48.519157,-313853.88,3533.8325,3989.5745,0.88576674,28.916046,,,,,,,,,,neutral,,,neutral,,,,,-668.6248,-360.36618
2025-02-17,96067.0,97000.0,95150.6,95743.2,105576.984,10136668000.0,2123453.0,52837.37,5073257500.0,98378.34,98516.85,,-1033.7869,-848.82074,-184.96611,42.43194,44.977966,103732.26,98378.34,93024.42,,,,40.89305,47.196983,-419430.84,3413.5159,3946.771,0.86488825,29.723036,,,,,,,,,,neutral,,,neutral,,,,,-748.44434,-437.9818
2025-02-18,95743.1,96737.3,93321.6,95622.0,179173.36,17034411000.0,3299676.0,88832.52,8445743000.0,98108.93,98448.52,,-1077.5898,-894.5745,-183.01527,42.119915,44.781574,103420.99,98108.93,92796.875,,,,33.32592,41.915375,-598604.2,3413.6719,3936.1497,0.8672617,30.966137,,,,,,,,,,neutral,,,neutral,,,,,-819.00775,-514.187
2025-02-19,95622.0,96878.7,95012.5,96598.0,124996.875,11992997000.0,2363817.0,63086.71,6053367000.0,97770.83,98463.93,,-1021.7706,-920.0138,-101.75685,45.589733,46.747677,102487.3,97770.83,93054.36,,,,34.87897,36.365982,-473607.34,3303.1382,3894.7507,0.84810007,32.02025,,,,,,,,,,neutral,,,neutral,,,,,-826.44446,-576.6385
2025-02-20,96597.9,98662.1,96366.0,98252.9,129180.17,12598925000.0,2405719.0,64867.84,6326977000.0,97464.92,98536.55,,-834.3787,-902.8868,68.50806,50.958202,49.922203,101046.89,97464.92,93882.95,,,,51.58008,39.928326,-344427.16,3231.207,3862.7776,0.8364983,31.805637,,,,,,,,,,neutral,,,neutral,,,,,-745.92566,-610.4959
2025-02-21,98252.8,99431.5,94830.4,96127.9,250618.27,24420590000.0,4068903.0,124529.31,12133862000.0,97167.22,98552.34,,-847.5687,-891.8231,44.254406,44.840206,46.20825,100033.49,97167.22,94300.945,,,,55.598457,47.3525,-595045.44,3329.0564,3877.5442,0.8585477,32.093616,,,,,,,,,,neutral,,,neutral,,,,,-779.6024,-644.3172
